account_id,supervised_risk_score,anomaly_score,anomaly_flag,n_sim_changes,failure_rate,max_amount,label_account_takeover,combined_risk
ACC100477,0.0,0.09047473089645265,0,0.0,0.0833333333333333,1617.42,0,0.03618989235858106
ACC100127,0.0,0.09024979930861213,0,0.0,0.0769230769230769,1263.75,0,0.036099919723444854
ACC100382,0.0,0.09015117390932875,0,0.0,0.0666666666666666,2311.55,0,0.036060469563731504
ACC100606,0.0,0.08999233078525042,0,1.0,0.0,1039.49,0,0.035996932314100165
ACC100408,0.0,0.0899449880274186,0,1.0,0.125,651.77,0,0.035977995210967444
ACC100648,0.0,0.08975275247382558,0,1.0,0.0,1040.18,0,0.035901100989530234
ACC100689,0.0,0.08973949588559417,0,1.0,0.0555555555555555,591.04,0,0.03589579835423767
ACC100023,0.0,0.0897189220969938,0,0.0,0.0,2317.36,0,0.03588756883879752
ACC100284,0.0,0.08949405646559083,0,0.0,0.0,616.46,0,0.03579762258623633
ACC100769,0.0,0.08927722368780167,0,0.0,0.0476190476190476,1384.08,0,0.03571088947512067
ACC100545,0.0,0.0891870383962169,0,0.0,0.1052631578947368,1564.07,0,0.03567481535848676
ACC100424,0.0033333333333333335,0.08414975975671068,0,0.0,0.0,3491.61,0,0.035659903902684274
ACC100451,0.0,0.08905192625524239,0,0.0,0.0,1153.51,0,0.03562077050209696
ACC100547,0.0,0.08860922818169474,0,1.0,0.0526315789473684,1074.79,0,0.0354436912726779
ACC100684,0.0,0.08857726378350443,0,0.0,0.0555555555555555,528.38,0,0.03543090551340177
ACC100139,0.0,0.08835981994535688,0,0.0,0.1666666666666666,1157.35,0,0.03534392797814275
ACC100135,0.0,0.08773925925816678,0,0.0,0.1538461538461538,1785.57,0,0.035095703703266715
ACC100569,0.0,0.08767286025840716,0,0.0,0.0625,1052.32,0,0.03506914410336286
ACC100181,0.0,0.08765766171318455,0,1.0,0.1111111111111111,1052.06,0,0.03506306468527382
ACC100289,0.0,0.08747098359966377,0,0.0,0.1111111111111111,846.08,0,0.034988393439865505
ACC100692,0.0,0.08742186571112906,0,1.0,0.0714285714285714,898.63,0,0.034968746284451624
ACC100729,0.0,0.08732021973331053,0,0.0,0.0588235294117647,3081.7,0,0.03492808789332421
ACC100221,0.0,0.08702883266151126,0,0.0,0.0,2609.73,0,0.03481153306460451
ACC100244,0.0,0.0868597768937485,0,0.0,0.1176470588235294,1054.21,0,0.034743910757499406
ACC100258,0.0,0.08571221485710206,0,1.0,0.0833333333333333,1887.34,0,0.03428488594284083
ACC100142,0.0,0.08566058170719819,0,0.0,0.0666666666666666,783.67,0,0.03426423268287928
ACC100455,0.0,0.08557496940747472,0,0.0,0.1176470588235294,868.5,0,0.03422998776298989
ACC100443,0.0,0.08543190130054441,0,1.0,0.0769230769230769,1681.37,0,0.03417276052021777
ACC100073,0.0,0.08522548265145181,0,0.0,0.0,1303.03,0,0.034090193060580726
ACC100290,0.0,0.08507431653490544,0,0.0,0.1,1973.4,0,0.034029726613962176
ACC100281,0.0,0.08502675371776519,0,1.0,0.0,1286.96,0,0.034010701487106075
ACC100259,0.0,0.08495786433191618,0,0.0,0.0714285714285714,1814.72,0,0.03398314573276647
ACC100274,0.0,0.08485527608276575,0,0.0,0.0625,1001.21,0,0.0339421104331063
ACC100504,0.0,0.08459338955639065,0,1.0,0.0,1098.96,0,0.03383735582255626
ACC100151,0.0,0.0844648663410953,0,0.0,0.0,1068.67,0,0.03378594653643812
ACC100502,0.0,0.08438080519995392,0,2.0,0.0526315789473684,1262.23,0,0.03375232207998157
ACC100685,0.0,0.0838621729188758,0,0.0,0.1052631578947368,2294.44,0,0.03354486916755032
ACC100100,0.0,0.08301858699688791,0,0.0,0.0588235294117647,1935.62,0,0.03320743479875517
ACC100042,0.0,0.08294851496221388,0,0.0,0.0,2201.08,0,0.03317940598488555
ACC100727,0.0,0.08285593633433591,0,0.0,0.0625,3059.06,0,0.033142374533734364
ACC100420,0.0,0.08226556421671906,0,0.0,0.0,1305.83,0,0.03290622568668763
ACC100231,0.0,0.08216019715824543,0,0.0,0.0,1116.64,0,0.032864078863298174
ACC100486,0.0,0.08184453949056684,0,0.0,0.0,839.72,0,0.03273781579622674
ACC100030,0.0,0.08064674757907245,0,1.0,0.1538461538461538,1901.5,0,0.03225869903162898
ACC100324,0.0,0.0799816009115494,0,1.0,0.1666666666666666,1031.15,0,0.03199264036461976
ACC100045,0.0,0.07983337151906693,0,0.0,0.0,1411.02,0,0.031933348607626776
ACC100081,0.0,0.07969190823597411,0,0.0,0.0,861.14,0,0.03187676329438965
ACC100340,0.0,0.07967896698402244,0,1.0,0.0714285714285714,1010.51,0,0.03187158679360898
ACC100354,0.0,0.07947095065148184,0,0.0,0.0,2257.04,0,0.03178838026059274
ACC100770,0.0,0.07922346177204247,0,0.0,0.0555555555555555,1329.18,0,0.031689384708816985
ACC100680,0.0,0.07888434069562691,0,0.0,0.0,1495.66,0,0.03155373627825077
ACC100737,0.0,0.07852998623495969,0,0.0,0.0,1232.71,0,0.03141199449398387
ACC100342,0.0,0.07842836728223813,0,0.0,0.0833333333333333,685.97,0,0.031371346912895254
ACC100385,0.0,0.07841651291040905,0,0.0,0.0,1073.23,0,0.03136660516416362
ACC100682,0.0,0.07782438757858096,0,0.0,0.0769230769230769,2337.86,0,0.031129755031432383
ACC100459,0.0,0.07781560710718927,0,0.0,0.0,1073.13,0,0.03112624284287571
ACC100678,0.0,0.0776332436211975,0,0.0,0.1111111111111111,1165.12,0,0.031053297448479
ACC100076,0.0,0.07731908680221372,0,1.0,0.0714285714285714,753.24,0,0.03092763472088549
ACC100488,0.0,0.07724878704896117,0,1.0,0.0476190476190476,1698.03,0,0.03089951481958447
ACC100588,0.0,0.07723988265268047,0,1.0,0.0,1342.18,0,0.030895953061072193
ACC100620,0.0,0.07711679432709105,0,0.0,0.0714285714285714,1672.31,0,0.030846717730836422
ACC100772,0.0,0.07704033815511198,0,1.0,0.0625,3041.05,0,0.030816135262044794
ACC100464,0.0,0.07666680916174583,0,0.0,0.0,1508.46,0,0.03066672366469833
ACC100507,0.0,0.07649185742111365,0,1.0,0.1666666666666666,1208.35,0,0.030596742968445462
ACC100423,0.0,0.07567681168491211,0,0.0,0.0,1030.94,0,0.030270724673964845
ACC100432,0.0,0.07561951283756668,0,1.0,0.0588235294117647,3013.54,0,0.030247805135026673
ACC100219,0.0,0.07552317536979984,0,0.0,0.0,1202.68,0,0.030209270147919937
ACC100370,0.0,0.07483621065812025,0,0.0,0.1111111111111111,1741.16,0,0.0299344842632481
ACC100314,0.0,0.07463204481359542,0,0.0,0.0714285714285714,1942.11,0,0.02985281792543817
ACC100013,0.0,0.0740659514206523,0,0.0,0.1333333333333333,974.61,0,0.029626380568260918
ACC100708,0.0,0.07340926360260294,0,0.0,0.0,2315.61,0,0.02936370544104118
ACC100397,0.0,0.07334792363148726,0,1.0,0.1111111111111111,2263.85,0,0.029339169452594904
ACC100472,0.0,0.07287281808020785,0,1.0,0.0833333333333333,1746.28,0,0.02914912723208314
ACC100409,0.0,0.07285601203753879,0,1.0,0.0,1499.5,0,0.029142404815015517
ACC100240,0.0,0.07262020145975488,0,1.0,0.0769230769230769,2075.45,0,0.029048080583901955
ACC100396,0.0,0.07236132686586498,0,1.0,0.0,1503.61,0,0.028944530746345995
ACC100297,0.0,0.07224408894650035,0,0.0,0.0,1087.08,0,0.02889763557860014
ACC100085,0.0,0.0718595138514677,0,0.0,0.0769230769230769,2259.28,0,0.028743805540587083
ACC100730,0.0,0.07166492475752956,0,0.0,0.125,471.23,0,0.028665969903011825
ACC100033,0.0,0.07157841930149843,0,0.0,0.0434782608695652,1376.39,0,0.028631367720599373
ACC100553,0.0,0.0702962062823584,0,1.0,0.0526315789473684,1224.78,0,0.02811848251294336
ACC100660,0.0,0.06949840518437732,0,1.0,0.0,1497.48,0,0.02779936207375093
ACC100243,0.0,0.06935726020907436,0,1.0,0.1428571428571428,867.55,0,0.027742904083629744
ACC100268,0.0,0.06877254096392885,0,1.0,0.0833333333333333,2104.35,0,0.02750901638557154
ACC100652,0.0,0.06872177112760423,0,0.0,0.1538461538461538,1430.55,0,0.027488708451041694
ACC100766,0.0,0.0682844399659954,0,1.0,0.0666666666666666,1251.78,0,0.02731377598639816
ACC100082,0.0,0.067500985723879,0,0.0,0.0588235294117647,870.05,0,0.027000394289551602
ACC100187,0.0,0.0672395582484641,0,1.0,0.0555555555555555,2962.71,0,0.02689582329938564
ACC100266,0.0,0.06713147728098,0,1.0,0.0,1415.92,0,0.026852590912392
ACC100237,0.0,0.06706552703434829,0,0.0,0.0,778.43,0,0.026826210813739315
ACC100333,0.0,0.06701126388283442,0,0.0,0.0,2106.29,0,0.026804505553133767
ACC100490,0.0,0.06629801527060504,0,0.0,0.0666666666666666,1130.36,0,0.026519206108242016
ACC100434,0.0,0.06606616390083789,0,0.0,0.1,1300.72,0,0.026426465560335156
ACC100378,0.0,0.06596624791027125,0,0.0,0.0666666666666666,947.11,0,0.026386499164108502
ACC100202,0.0,0.06582969379405305,0,1.0,0.0,957.52,0,0.026331877517621224
ACC100239,0.0,0.06552295367664963,0,1.0,0.0666666666666666,1522.86,0,0.026209181470659856
ACC100392,0.0,0.06545491981502392,0,0.0,0.0555555555555555,666.3,0,0.02618196792600957
ACC100320,0.0,0.06540897716672266,0,1.0,0.1538461538461538,1524.0,0,0.026163590866689065
ACC100751,0.0,0.06536136698447595,0,0.0,0.0714285714285714,1976.44,0,0.026144546793790382
ACC100021,0.0,0.06524812865496614,0,0.0,0.0833333333333333,1108.67,0,0.026099251461986456
ACC100107,0.0,0.06508917444517882,0,1.0,0.0769230769230769,1694.33,0,0.02603566977807153
ACC100468,0.0,0.06507000392019781,0,1.0,0.1333333333333333,1082.22,0,0.026028001568079124
ACC100787,0.0,0.06495546190973264,0,0.0,0.125,1447.68,0,0.02598218476389306
ACC100275,0.0,0.06489710438166713,0,0.0,0.0588235294117647,1368.39,0,0.025958841752666852
ACC100574,0.0,0.06457031760331772,0,0.0,0.0769230769230769,715.92,0,0.025828127041327087
ACC100126,0.0,0.06391074329086732,0,0.0,0.0,1811.97,0,0.02556429731634693
ACC100312,0.0,0.06342980898700705,0,0.0,0.0,1690.63,0,0.025371923594802823
ACC100207,0.0,0.0632791203463072,0,0.0,0.0526315789473684,1238.39,0,0.02531164813852288
ACC100589,0.0,0.06299609849718134,0,1.0,0.0555555555555555,1898.07,0,0.025198439398872535
ACC100287,0.0,0.06260571434316536,0,1.0,0.0625,2797.34,0,0.02504228573726615
ACC100643,0.0,0.06255678899026586,0,0.0,0.0555555555555555,1555.5,0,0.025022715596106346
ACC100594,0.0,0.06235292737076782,0,0.0,0.0,876.01,0,0.02494117094830713
ACC100790,0.0,0.06150821159742386,0,0.0,0.0666666666666666,2386.08,0,0.024603284638969547
ACC100188,0.0,0.06148081659278943,0,0.0,0.0,988.06,0,0.024592326637115774
ACC100793,0.0,0.061180842349229485,0,1.0,0.0833333333333333,1985.27,0,0.024472336939691794
ACC100205,0.0,0.06114149333351134,0,0.0,0.0714285714285714,2549.11,0,0.024456597333404537
ACC100009,0.0,0.06077261982869681,0,0.0,0.0,1381.88,0,0.024309047931478728
ACC100014,0.0,0.060716787939849415,0,0.0,0.0833333333333333,572.67,0,0.024286715175939767
ACC100773,0.0,0.060288092554873024,0,0.0,0.1428571428571428,1039.61,0,0.02411523702194921
ACC100624,0.0,0.06010378513234031,0,1.0,0.0769230769230769,1958.16,0,0.024041514052936128
ACC100612,0.0,0.05993464541806879,0,1.0,0.0,1852.56,0,0.023973858167227517
ACC100651,0.0,0.05987228162769432,0,0.0,0.0666666666666666,734.14,0,0.02394891265107773
ACC100143,0.0,0.059130474006278945,0,0.0,0.0,2465.38,0,0.02365218960251158
ACC100090,0.0,0.058187512431484255,0,0.0,0.1428571428571428,1904.07,0,0.023275004972593702
ACC100026,0.0,0.05811893934289116,0,1.0,0.0,805.72,0,0.023247575737156467
ACC100238,0.0,0.05782745302612842,0,0.0,0.0,1289.24,0,0.02313098121045137
ACC100006,0.0,0.05708018266768109,0,0.0,0.0,743.31,0,0.02283207306707244
ACC100276,0.0,0.05651301417744441,0,0.0,0.0,1647.22,0,0.022605205670977763
ACC100797,0.0,0.056343241437626,0,0.0,0.1052631578947368,1902.81,0,0.0225372965750504
ACC100710,0.0,0.056075488000896546,0,1.0,0.1,1321.43,0,0.02243019520035862
ACC100398,0.0,0.056035342313609265,0,1.0,0.0833333333333333,1572.55,0,0.02241413692544371
ACC100508,0.0,0.05600814638257704,0,1.0,0.0625,3203.97,0,0.022403258553030818
ACC100479,0.0,0.05565920390188615,0,0.0,0.0909090909090909,1561.74,0,0.022263681560754464
ACC100383,0.0,0.055406430807171475,0,0.0,0.0,1127.35,0,0.02216257232286859
ACC100017,0.0,0.055378278402303416,0,0.0,0.0666666666666666,1237.61,0,0.02215131136092137
ACC100038,0.0,0.0548583364823517,0,0.0,0.0555555555555555,2484.0,0,0.02194333459294068
ACC100571,0.0,0.05466189457224181,0,0.0,0.0833333333333333,1302.3,0,0.021864757828896728
ACC100183,0.0,0.05446147048310673,0,1.0,0.0625,759.61,0,0.021784588193242693
ACC100273,0.0,0.05423200371036241,0,0.0,0.125,1010.35,0,0.021692801484144965
ACC100191,0.0,0.05373123272870886,0,0.0,0.0,1294.95,0,0.021492493091483544
ACC100063,0.0,0.05356511074372935,0,0.0,0.125,1335.35,0,0.02142604429749174
ACC100646,0.0,0.05332597520941945,0,0.0,0.1111111111111111,2062.21,0,0.021330390083767782
ACC100053,0.0,0.05164667706815372,0,0.0,0.0,1141.54,0,0.02065867082726149
ACC100350,0.0,0.05118347220023566,0,1.0,0.0,874.26,0,0.020473388880094267
ACC100007,0.0,0.050939709505846864,0,0.0,0.0769230769230769,1530.34,0,0.02037588380233875
ACC100323,0.0,0.05074680673743074,0,1.0,0.0714285714285714,968.14,0,0.020298722694972297
ACC100626,0.0,0.04992229421048137,0,0.0,0.0625,1360.8,0,0.01996891768419255
ACC100184,0.0,0.04808246185412766,0,0.0,0.0769230769230769,1099.11,0,0.019232984741651065
ACC100796,0.0,0.04792563749578178,0,1.0,0.0,940.35,0,0.01917025499831271
ACC100177,0.0,0.0477908532327339,0,0.0,0.1111111111111111,1993.81,0,0.019116341293093562
ACC100587,0.0,0.04774942162622431,0,1.0,0.0555555555555555,1179.67,0,0.019099768650489724
ACC100094,0.0,0.04751223096935639,0,0.0,0.0769230769230769,1168.31,0,0.019004892387742556
ACC100328,0.0,0.046928540499728284,0,0.0,0.0833333333333333,1680.76,0,0.018771416199891314
ACC100734,0.0,0.046893253569224164,0,0.0,0.0,1315.84,0,0.018757301427689665
ACC100560,0.0,0.04688129712019284,0,1.0,0.0714285714285714,980.01,0,0.018752518848077136
ACC100541,0.0,0.04658870200796007,0,0.0,0.0,989.07,0,0.01863548080318403
ACC100625,0.0,0.04618418058214966,0,0.0,0.0,995.44,0,0.018473672232859863
ACC100498,0.0,0.045581068562766516,0,0.0,0.05,998.89,0,0.01823242742510661
ACC100128,0.0,0.04498268569808853,0,0.0,0.0625,962.16,0,0.017993074279235414
ACC100285,0.0,0.04477115812245164,0,0.0,0.0,1787.15,0,0.017908463248980655
ACC100315,0.0,0.043901266379915024,0,1.0,0.0769230769230769,628.94,0,0.01756050655196601
ACC100095,0.0,0.043848269377501005,0,0.0,0.0,1837.08,0,0.0175393077510004
ACC100121,0.0,0.043117087857718055,0,1.0,0.0,2286.92,0,0.01724683514308722
ACC100669,0.0,0.04236156156525436,0,1.0,0.0476190476190476,863.79,0,0.016944624626101745
ACC100190,0.0,0.04206757821724732,0,1.0,0.0,2197.09,0,0.016827031286898927
ACC100263,0.0,0.04186896500012076,0,0.0,0.0,1265.34,0,0.016747586000048303
ACC100064,0.0,0.04157636124874706,0,0.0,0.0769230769230769,1027.02,0,0.016630544499498825
ACC100040,0.0,0.04137410725156531,0,0.0,0.0,817.3,0,0.016549642900626126
ACC100279,0.0,0.04081979192924424,0,0.0,0.0,929.29,0,0.016327916771697697
ACC100299,0.0,0.04073596442959747,0,1.0,0.0588235294117647,3008.13,0,0.016294385771838987
ACC100048,0.0,0.04005344715470965,0,0.0,0.1111111111111111,1275.69,0,0.01602137886188386
ACC100298,0.0,0.03955636491105334,0,1.0,0.0625,1065.51,0,0.01582254596442134
ACC100721,0.0,0.039532235545529724,0,1.0,0.1111111111111111,1541.13,0,0.01581289421821189
ACC100311,0.0,0.03948015166455135,0,0.0,0.0,1361.74,0,0.01579206066582054
ACC100301,0.0,0.039342295360430504,0,0.0,0.0833333333333333,1403.26,0,0.0157369181441722
ACC100174,0.0,0.03877136112032775,0,0.0,0.0666666666666666,1338.41,0,0.0155085444481311
ACC100047,0.0,0.03805062708072845,0,0.0,0.0,1349.0,0,0.01522025083229138
ACC100200,0.0,0.03804576432107152,0,0.0,0.0666666666666666,1463.6,0,0.015218305728428609
ACC100147,0.0,0.03794505264278501,0,0.0,0.0,1357.32,0,0.015178021057114006
ACC100051,0.0,0.03708047710251089,0,0.0,0.1333333333333333,1356.28,0,0.014832190841004357
ACC100438,0.0,0.037065496939192526,0,0.0,0.0666666666666666,2112.56,0,0.014826198775677011
ACC100712,0.0,0.03686074305688482,0,1.0,0.0714285714285714,894.15,0,0.014744297222753928
ACC100216,0.0,0.03596098188131633,0,1.0,0.0714285714285714,760.82,0,0.014384392752526532
ACC100711,0.0,0.03560603716800831,0,1.0,0.0,1542.74,0,0.014242414867203325
ACC100697,0.0,0.03440565675098432,0,0.0,0.0625,1203.98,0,0.01376226270039373
ACC100122,0.0,0.03349280216517392,0,1.0,0.0526315789473684,1190.8,0,0.013397120866069569
ACC100384,0.0,0.03334484263012673,0,0.0,0.0714285714285714,1632.0,0,0.013337937052050691
ACC100688,0.0,0.033273697891211915,0,1.0,0.0555555555555555,1141.46,0,0.013309479156484767
ACC100795,0.0,0.032952973039570545,0,1.0,0.0625,1681.66,0,0.01318118921582822
ACC100061,0.0,0.03246577482917573,0,1.0,0.0,1217.65,0,0.012986309931670293
ACC100621,0.0,0.031198676384911018,0,1.0,0.0666666666666666,1362.32,0,0.012479470553964409
ACC100062,0.0,0.030564534537166486,0,0.0,0.0769230769230769,1435.88,0,0.012225813814866595
ACC100454,0.0,0.030358176569795534,0,0.0,0.0833333333333333,1866.77,0,0.012143270627918215
ACC100433,0.0,0.029967421082143376,0,1.0,0.0666666666666666,1066.81,0,0.011986968432857351
ACC100115,0.0,0.02818781247484505,0,0.0,0.0833333333333333,1003.69,0,0.01127512498993802
ACC100578,0.0,0.02818445619410216,0,1.0,0.0555555555555555,1517.34,0,0.011273782477640866
ACC100602,0.0,0.02813300267820944,0,1.0,0.0,1325.66,0,0.011253201071283777
ACC100784,0.0,0.027844374375345357,0,0.0,0.0588235294117647,1448.38,0,0.011137749750138143
ACC100393,0.0,0.027056810644629194,0,1.0,0.0666666666666666,1481.95,0,0.010822724257851678
ACC100437,0.0,0.026683579145428776,0,1.0,0.0769230769230769,1734.1,0,0.010673431658171511
ACC100167,0.0,0.026218456670447768,0,0.0,0.0714285714285714,2761.48,0,0.010487382668179107
ACC100292,0.0,0.026124431766873072,0,0.0,0.0714285714285714,1564.27,0,0.01044977270674923
ACC100334,0.0,0.025346829335241218,0,0.0,0.0909090909090909,1715.35,0,0.010138731734096488
ACC100165,0.0,0.02491429826662436,0,1.0,0.0769230769230769,1903.11,0,0.009965719306649745
ACC100254,0.0,0.0248766960382697,0,1.0,0.0833333333333333,1042.83,0,0.009950678415307881
ACC100186,0.0,0.02441183176331682,0,0.0,0.0,1188.71,0,0.00976473270532673
ACC100414,0.0,0.023291646135110103,0,0.0,0.0714285714285714,1682.48,0,0.009316658454044042
ACC100586,0.0,0.023068859100745357,0,1.0,0.0666666666666666,1684.06,0,0.009227543640298144
ACC100093,0.0,0.02257073590085512,0,1.0,0.0625,1108.97,0,0.009028294360342049
ACC100705,0.0,0.020778552694314237,0,0.0,0.0588235294117647,1784.72,0,0.008311421077725695
ACC100387,0.0,0.018512309357982107,0,0.0,0.0625,2046.34,0,0.007404923743192843
ACC100704,0.0,0.017901857198712724,0,0.0,0.0666666666666666,1262.23,0,0.00716074287948509
ACC100010,0.0,0.01581299080127437,0,0.0,0.0769230769230769,1512.33,0,0.006325196320509748
ACC100203,0.0,0.015367419782221671,0,1.0,0.0526315789473684,909.63,0,0.006146967912888669
ACC100481,0.0,0.012408068182200867,0,0.0,0.0666666666666666,1088.22,0,0.004963227272880347
ACC100092,0.0,0.0120534467235633,0,0.0,0.0625,1559.67,0,0.00482137868942532
ACC100180,0.0,0.011406154918818098,0,0.0,0.0833333333333333,1958.92,0,0.004562461967527239
ACC100369,0.0,0.010916374540533711,0,1.0,0.0666666666666666,1253.56,0,0.004366549816213485
ACC100535,0.0,0.005831743931861109,0,0.0,0.0666666666666666,1238.08,0,0.0023326975727444433
ACC100288,0.0,0.004908880213008554,0,0.0,0.0588235294117647,1085.46,0,0.001963552085203422
ACC100118,0.0,0.004535877644086911,0,0.0,0.0714285714285714,1012.31,0,0.0018143510576347647
ACC100316,0.0,0.0,0,0.0,0.0625,1398.06,0,0.0
