account_id,n_logins,n_failed,mean_mfa,lat_std,lon_std,failure_rate,geo_dispersion,n_txns,total_amount,mean_amount,max_amount,n_cashout,n_device_events,n_sim_changes,label_account_takeover
ACC100334,11,1,0.8181818181818182,0.06536286963768284,0.04735166887718343,0.09090909090909091,0.11271453851486626,11,6671.86,606.5327272727272,1715.35,2,2.0,0.0,0
ACC100335,21,0,0.8095238095238095,0.0631249660065915,0.049134015469839934,0.0,0.11225898147643143,13,6844.2,526.4769230769231,918.32,3,0.0,0.0,0
ACC100336,19,2,1.0,0.04908487934300063,0.04871521430993858,0.10526315789473684,0.09780009365293921,8,3360.29,420.03625,630.19,0,2.0,0.0,0
ACC100337,14,1,0.6428571428571429,0.04337557739426308,0.04155501847478335,0.07142857142857142,0.08493059586904643,8,2793.34,349.1675,547.65,1,5.0,1.0,0
ACC100338,20,1,0.75,0.040870068831796544,0.04129808552973198,0.05,0.08216815436152852,14,4447.1,317.65000000000003,696.19,2,1.0,1.0,0
ACC100339,10,2,0.7,0.06348729006659524,0.03897071407551558,0.2,0.10245800414211083,9,2345.66,260.62888888888887,737.05,0,4.0,1.0,0
ACC100340,14,1,0.7142857142857143,0.05464327472367915,0.049139713354591844,0.07142857142857142,0.103782988078271,12,5765.3099999999995,480.44249999999994,1010.51,4,1.0,1.0,0
ACC100341,11,1,0.9090909090909091,0.029569548218026258,0.03082638480263361,0.09090909090909091,0.06039593302065987,16,8579.46,536.21625,1621.04,3,0.0,0.0,0
ACC100342,12,1,0.9166666666666666,0.03378029168110608,0.06664511621380434,0.08333333333333333,0.10042540789491042,11,3777.9500000000003,343.45000000000005,685.97,0,2.0,0.0,0
ACC100343,12,2,0.8333333333333334,0.055424559702191796,0.04721901581508721,0.16666666666666666,0.10264357551727901,16,5562.04,347.6275,781.37,2,2.0,0.0,0
ACC100344,21,2,0.8571428571428571,0.05423215352713257,0.051109513139271895,0.09523809523809523,0.10534166666640446,17,14120.92,830.6423529411765,3961.54,5,0.0,0.0,0
ACC100345,17,4,0.8823529411764706,0.04850613211688996,0.061104121599697345,0.23529411764705882,0.10961025371658731,13,4403.84,338.7569230769231,842.17,1,3.0,1.0,0
ACC100346,16,3,0.5625,2.99946875271272,2.0068225793942687,0.1875,5.006291332106988,11,32898.83,2990.802727272727,17690.7,3,2.0,1.0,1
ACC100347,9,1,0.7777777777777778,1.563256749634486,2.629988936975042,0.1111111111111111,4.193245686609528,6,11177.77,1862.9616666666668,7397.43,2,6.0,3.0,1
ACC100348,14,2,0.9285714285714286,0.05695731436207873,0.058151798796741844,0.14285714285714285,0.11510911315882058,14,10137.46,724.1042857142857,4926.66,1,0.0,0.0,0
ACC100349,15,1,0.8,0.04289043294366729,0.046053066698982674,0.06666666666666667,0.08894349964264997,17,11161.73,656.5723529411764,1557.37,1,4.0,2.0,0
ACC100350,18,0,0.8888888888888888,0.05673425381156921,0.04351605856395112,0.0,0.10025031237552033,10,4278.01,427.80100000000004,874.26,1,2.0,1.0,0
ACC100351,6,1,0.6666666666666666,0.0628797794737439,0.056875914644660235,0.16666666666666666,0.11975569411840414,16,10755.31,672.206875,2646.27,2,1.0,0.0,0
ACC100352,13,3,0.6923076923076923,1.380577319132313,1.2698063790422556,0.23076923076923078,2.6503836981745685,13,27969.739999999998,2151.5184615384615,6583.36,3,4.0,2.0,1
ACC100353,18,1,0.6666666666666666,0.047446776855619294,0.04748586339345884,0.05555555555555555,0.09493264024907813,6,4098.33,683.055,1660.72,1,0.0,0.0,0
ACC100354,12,0,0.75,0.051229137660656995,0.04919141570221252,0.0,0.10042055336286951,12,10364.63,863.7191666666666,2257.04,1,2.0,0.0,0
ACC100355,14,1,0.7857142857142857,0.0473287967309544,0.06030479223936654,0.07142857142857142,0.10763358897032094,9,6484.67,720.5188888888889,1260.66,1,4.0,2.0,0
ACC100356,15,2,0.6666666666666666,2.1989899404694224,1.202670281261066,0.13333333333333333,3.4016602217304883,5,3421.4700000000003,684.2940000000001,1757.2,1,2.0,0.0,1
ACC100357,13,2,1.0,0.055129067673633854,0.03134555953503038,0.15384615384615385,0.08647462720866424,13,11749.85,903.8346153846154,2332.91,0,0.0,0.0,0
ACC100358,14,3,1.0,0.029507335649679656,0.05352770259459093,0.21428571428571427,0.08303503824427058,13,6751.47,519.3438461538461,1411.98,2,2.0,0.0,0
ACC100359,14,1,0.9285714285714286,0.055211414351792096,0.04442168315210561,0.07142857142857142,0.0996330975038977,14,7493.83,535.2735714285715,1676.16,3,0.0,0.0,0
ACC100360,13,0,0.9230769230769231,0.05132537484095077,0.0436323965149872,0.0,0.09495777135593797,10,6448.82,644.882,1439.74,3,0.0,0.0,0
ACC100361,11,0,0.8181818181818182,0.04283517883065918,0.05226848868190948,0.0,0.09510366751256866,6,3672.24,612.04,1640.65,1,0.0,0.0,0
ACC100362,17,2,0.8235294117647058,0.0551989596555843,0.05179702608996593,0.11764705882352941,0.10699598574555022,16,13489.890000000001,843.1181250000001,2526.4,3,3.0,0.0,0
ACC100363,21,0,0.7142857142857143,0.05600041368894817,0.04585787048821866,0.0,0.10185828417716683,16,8102.65,506.415625,1648.37,2,2.0,0.0,0
ACC100364,16,3,0.75,0.053335363112416635,0.044010589161396496,0.1875,0.09734595227381312,9,4244.95,471.6611111111111,1176.69,1,0.0,0.0,0
ACC100365,17,0,0.6470588235294118,0.05008614784431273,0.04153767867852026,0.0,0.09162382652283299,9,6730.610000000001,747.8455555555556,2301.05,1,2.0,0.0,0
ACC100366,9,1,0.6666666666666666,0.049720069165054295,0.06974406386528142,0.1111111111111111,0.11946413303033572,12,8744.18,728.6816666666667,1568.98,3,1.0,0.0,0
ACC100367,17,0,0.8235294117647058,0.031109844526621917,0.05495747286338119,0.0,0.08606731739000312,7,4010.49,572.9271428571428,1326.1,0,2.0,2.0,0
ACC100368,14,2,0.7142857142857143,0.05550346638021612,0.05413926283410227,0.14285714285714285,0.10964272921431839,5,1256.6000000000001,251.32000000000002,567.2,0,0.0,0.0,0
ACC100369,15,1,0.8666666666666667,0.05630182015158081,0.04261558847361466,0.06666666666666667,0.09891740862519546,10,5869.13,586.913,1253.56,2,1.0,1.0,0
ACC100370,18,2,0.7777777777777778,0.05666939209132209,0.0668300175207986,0.1111111111111111,0.12349940961212069,10,4795.03,479.503,1741.16,3,2.0,0.0,0
ACC100371,15,0,0.6,0.049501339087226426,0.0517302711415759,0.0,0.10123161022880232,14,9196.65,656.9035714285714,1987.32,2,0.0,0.0,0
ACC100372,12,1,0.9166666666666666,0.054803336411373686,0.05232431137249733,0.08333333333333333,0.10712764778387102,15,11426.380000000001,761.7586666666667,2731.77,5,0.0,0.0,0
ACC100373,13,0,0.9230769230769231,0.03993169488526947,0.03258450158571957,0.0,0.07251619647098904,17,9103.58,535.5047058823529,1809.57,1,1.0,1.0,0
ACC100374,14,1,0.7857142857142857,0.0649269551534223,0.04677768088064459,0.07142857142857142,0.11170463603406688,16,10472.52,654.5325,1439.19,5,2.0,1.0,0
ACC100375,15,2,0.7333333333333333,0.051507075796854,0.03771627538041621,0.13333333333333333,0.0892233511772702,5,2625.52,525.104,1648.47,0,6.0,1.0,0
ACC100376,12,3,0.75,0.04527799234627228,0.045300939852445744,0.25,0.09057893219871802,17,6143.58,361.3870588235294,629.2,4,3.0,0.0,0
ACC100377,11,2,0.7272727272727273,0.0704145878481028,0.03238631866025586,0.18181818181818182,0.10280090650835866,10,5458.79,545.879,1306.9,2,0.0,0.0,0
ACC100378,15,1,0.6,0.04796971465215864,0.05001995982557833,0.06666666666666667,0.09798967447773697,10,3783.4,378.34000000000003,947.11,1,2.0,0.0,0
ACC100379,18,1,0.7222222222222222,0.06234146769824437,0.055906066176168105,0.05555555555555555,0.11824753387441247,13,8827.33,679.0253846153846,3041.59,1,0.0,0.0,0
ACC100380,10,0,0.7,0.07497834428093957,0.047039888510829596,0.0,0.12201823279176915,12,4280.75,356.7291666666667,785.81,2,1.0,1.0,0
ACC100381,13,0,0.8461538461538461,0.050645337953362124,0.045885374185054895,0.0,0.09653071213841702,16,11912.460000000001,744.5287500000001,2110.82,1,1.0,0.0,0
ACC100382,15,1,0.8666666666666667,0.05146714624745715,0.06756841682606646,0.06666666666666667,0.11903556307352361,10,7128.95,712.895,2311.55,1,0.0,0.0,0
ACC100383,13,0,0.7692307692307693,0.06449517473503398,0.05284086777951604,0.0,0.11733604251455002,12,4443.53,370.2941666666666,1127.35,3,2.0,0.0,0
ACC100384,14,1,0.7857142857142857,0.034530566169699566,0.0531708365285232,0.07142857142857142,0.08770140269822277,15,7381.72,492.11466666666666,1632.0,1,1.0,0.0,0
ACC100385,14,0,0.7857142857142857,0.0349244718823884,0.03462399044428211,0.0,0.0695484623266705,11,6002.71,545.7009090909091,1073.23,0,2.0,0.0,0
ACC100386,19,3,0.5789473684210527,2.156615812735938,2.3424625371254604,0.15789473684210525,4.499078349861398,7,17639.67,2519.952857142857,11429.47,1,1.0,0.0,1
ACC100387,16,1,0.8125,0.059263890073692184,0.05328725926523235,0.0625,0.11255114933892454,11,6877.57,625.2336363636364,2046.34,1,1.0,0.0,0
ACC100388,14,2,0.7142857142857143,0.06721526514216744,0.036940401212739074,0.14285714285714285,0.10415566635490651,18,11075.81,615.3227777777778,2425.97,2,0.0,0.0,0
ACC100389,15,1,0.8,0.06536447119986585,0.05291016915489954,0.06666666666666667,0.1182746403547654,14,7304.65,521.7607142857142,1656.1,4,0.0,0.0,0
ACC100390,14,0,0.7142857142857143,0.04241144620536736,0.056168287169153855,0.0,0.09857973337452122,13,7744.1,595.7,2773.77,0,2.0,0.0,0
ACC100391,18,1,0.7222222222222222,0.04127069138408342,0.03956763713562796,0.05555555555555555,0.08083832851971139,5,3355.39,671.078,1144.77,1,2.0,2.0,0
ACC100392,18,1,0.7222222222222222,0.05300056387664028,0.0428092516419517,0.05555555555555555,0.09580981551859198,8,2807.55,350.94375,666.3,1,2.0,0.0,0
ACC100393,15,1,0.9333333333333333,0.04352739367340978,0.04361993100581864,0.06666666666666667,0.08714732467922842,11,6485.150000000001,589.559090909091,1481.95,3,2.0,1.0,0
ACC100394,17,2,0.6470588235294118,1.531834455183795,2.511209445694855,0.11764705882352941,4.04304390087865,12,82722.81,6893.5675,43215.77,4,2.0,0.0,1
ACC100395,12,1,0.8333333333333334,0.054495979139972006,0.044226870346047144,0.08333333333333333,0.09872284948601914,18,7956.43,442.0238888888889,1369.36,2,1.0,0.0,0
ACC100396,18,0,0.9444444444444444,0.043202248564695706,0.045796427922465216,0.0,0.08899867648716092,9,5699.65,633.2944444444444,1503.61,2,2.0,1.0,0
ACC100397,18,2,0.8333333333333334,0.049815311516017924,0.06544519460382135,0.1111111111111111,0.11526050611983928,13,8325.22,640.4015384615384,2263.85,1,2.0,1.0,0
ACC100398,12,1,0.75,0.05141667796277073,0.049213779174189634,0.08333333333333333,0.10063045713696037,11,4928.7699999999995,448.06999999999994,1572.55,0,3.0,1.0,0
ACC100399,17,2,0.8823529411764706,0.041249885917845806,0.053123948432498194,0.11764705882352941,0.094373834350344,11,6824.59,620.4172727272727,1602.44,3,0.0,0.0,0
ACC100400,15,2,0.8666666666666667,0.05214249523683935,0.054038058017340365,0.13333333333333333,0.10618055325417972,12,4660.49,388.37416666666667,869.5,2,3.0,2.0,0
ACC100401,15,4,0.8,0.5338769638890861,1.029755389724506,0.26666666666666666,1.563632353613592,16,107870.92,6741.9325,49776.28,11,3.0,1.0,1
ACC100402,18,0,0.6111111111111112,0.03806128571906406,0.060584962218845725,0.0,0.09864624793790978,13,5390.2,414.6307692307692,1057.34,2,3.0,1.0,0
ACC100403,17,0,1.0,0.05440885997811061,0.07038749941239153,0.0,0.12479635939050214,16,12015.55,750.971875,4189.32,3,2.0,1.0,0
ACC100404,17,2,0.8235294117647058,0.060770183042828024,0.07598112236524455,0.11764705882352941,0.13675130540807257,11,5774.9400000000005,524.9945454545455,1544.45,0,0.0,0.0,0
ACC100405,12,1,0.6666666666666666,0.056926483025890276,0.03422247622232853,0.08333333333333333,0.09114895924821881,9,5276.13,586.2366666666667,1926.96,1,0.0,0.0,0
ACC100406,21,3,0.8095238095238095,0.04337021415891876,0.04792633037128227,0.14285714285714285,0.09129654453020103,13,5121.900000000001,393.99230769230775,1564.4,2,5.0,0.0,0
ACC100407,22,0,0.7727272727272727,0.052046661548604566,0.047662226051747504,0.0,0.09970888760035207,15,5905.97,393.73133333333334,802.33,1,0.0,0.0,0
ACC100408,16,2,0.9375,0.051417078874630755,0.056450627026338115,0.125,0.10786770590096886,10,3468.79,346.879,651.77,1,2.0,1.0,0
ACC100409,14,0,0.7142857142857143,0.055532536745250875,0.030777175965956284,0.0,0.08630971271120716,10,4676.28,467.628,1499.5,3,3.0,1.0,0
ACC100410,8,0,0.875,0.06194236952891892,0.059367451399857246,0.0,0.12130982092877617,13,5421.61,417.04692307692306,1157.96,1,2.0,2.0,0
ACC100411,9,0,0.7777777777777778,0.034119935521627245,0.045576440673272774,0.0,0.07969637619490003,9,3402.2400000000002,378.0266666666667,932.48,2,3.0,0.0,0
ACC100412,16,1,0.75,0.057530060258384356,0.043025615916567554,0.0625,0.10055567617495191,7,2306.81,329.5442857142857,765.51,2,3.0,0.0,0
ACC100413,13,1,0.7692307692307693,0.04870268907439222,0.07124994916777272,0.07692307692307693,0.11995263824216494,10,3672.4100000000003,367.24100000000004,684.51,0,5.0,0.0,0
ACC100414,14,1,0.7857142857142857,0.05701374810102799,0.051961057374887744,0.07142857142857142,0.10897480547591573,9,7293.5,810.3888888888889,1682.48,2,1.0,0.0,0
ACC100415,12,2,0.8333333333333334,0.04592186710912218,0.04837381820653304,0.16666666666666666,0.09429568531565521,9,8066.360000000001,896.2622222222222,2290.64,1,1.0,0.0,0
ACC100416,18,1,0.8888888888888888,0.057971922435345144,0.05394029378968577,0.05555555555555555,0.11191221622503092,13,9044.09,695.6992307692308,3977.41,2,4.0,2.0,0
ACC100417,17,3,0.6470588235294118,0.04773834936400713,0.054775886977004605,0.17647058823529413,0.10251423634101173,9,5947.34,660.8155555555555,1016.21,3,1.0,0.0,0
ACC100418,12,0,0.75,0.0424096570977827,0.05289011120839743,0.0,0.09529976830618013,11,5773.92,524.9018181818182,968.33,1,4.0,2.0,0
ACC100419,12,1,0.6666666666666666,0.025003071023497452,0.054379348659266705,0.08333333333333333,0.07938241968276416,12,10741.01,895.0841666666666,3024.52,4,3.0,1.0,0
ACC100420,13,0,0.6923076923076923,0.05111534342380313,0.04408843676532749,0.0,0.09520378018913062,13,6479.4,498.4153846153846,1305.83,0,1.0,0.0,0
ACC100421,19,2,0.8421052631578947,0.04880721773389655,0.04432396286672181,0.10526315789473684,0.09313118060061835,15,9179.38,611.9586666666667,2250.2,1,5.0,1.0,0
ACC100422,20,0,0.8,0.049882456572268086,0.04844181833042408,0.0,0.09832427490269216,15,6215.14,414.3426666666667,927.06,1,4.0,0.0,0
ACC100423,13,0,0.8461538461538461,0.04827063661248257,0.06368928481306574,0.0,0.11195992142554831,15,6018.41,401.2273333333333,1030.94,1,1.0,0.0,0
ACC100424,11,0,0.8181818181818182,0.04876800926091536,0.05193761292515779,0.0,0.10070562218607315,9,6197.14,688.5711111111111,3491.61,1,2.0,0.0,0
ACC100425,15,1,0.6,1.79568189589306,2.1275621734969903,0.06666666666666667,3.9232440693900505,11,85067.25,7733.386363636364,34210.01,4,0.0,0.0,1
ACC100426,20,2,0.85,0.04276410539840989,0.05464651479232032,0.1,0.09741062019073021,3,1755.81,585.27,1653.05,2,1.0,1.0,0
ACC100427,16,0,0.9375,0.03856619417745717,0.05111745584109871,0.0,0.08968365001855588,10,6770.83,677.083,1851.42,0,3.0,1.0,0
ACC100428,18,1,0.7777777777777778,0.04929533811099306,0.058622290480468235,0.05555555555555555,0.1079176285914613,9,14852.029999999999,1650.2255555555555,7977.46,0,2.0,2.0,0
ACC100429,14,0,0.9285714285714286,0.03680076220543668,0.044831251364434735,0.0,0.08163201356987142,14,5692.45,406.6035714285714,1319.72,4,2.0,1.0,0
ACC100430,9,0,0.8888888888888888,0.05045656547962842,0.05532695495366132,0.0,0.10578352043328974,13,5631.19,433.1684615384615,1021.69,1,4.0,1.0,0
ACC100431,25,1,0.8,0.05962225479354725,0.03228674753930533,0.04,0.09190900233285257,9,8411.19,934.5766666666667,2684.73,2,4.0,1.0,0
ACC100432,17,1,0.8235294117647058,0.05840798066944578,0.05094174513165884,0.058823529411764705,0.10934972580110462,10,7405.9,740.5899999999999,3013.54,0,1.0,1.0,0
ACC100433,15,1,0.8666666666666667,0.050527897056501195,0.02557882680953784,0.06666666666666667,0.07610672386603903,9,4523.96,502.6622222222222,1066.81,2,1.0,1.0,0
ACC100434,20,2,0.75,0.04073345191931512,0.06445320191303186,0.1,0.10518665383234699,12,5212.9,434.4083333333333,1300.72,3,2.0,0.0,0
ACC100435,23,3,0.5652173913043478,2.5695760288698004,2.343691519314669,0.13043478260869565,4.91326754818447,6,8322.460000000001,1387.0766666666668,2927.57,3,3.0,3.0,1
ACC100436,16,0,0.9375,0.07438945265739404,0.042663731181570734,0.0,0.11705318383896476,6,3260.4500000000003,543.4083333333334,976.01,0,2.0,1.0,0
ACC100437,13,1,0.7692307692307693,0.048226286852604994,0.054257297748544785,0.07692307692307693,0.10248358460114979,12,6519.32,543.2766666666666,1734.1,3,1.0,1.0,0
ACC100438,15,1,0.8666666666666667,0.048810383360608035,0.04132027866038138,0.06666666666666667,0.0901306620209894,8,5618.34,702.2925,2112.56,1,1.0,0.0,0
ACC100439,14,0,0.8571428571428571,0.05378369784466424,0.034578984280140536,0.0,0.08836268212480478,8,4136.59,517.07375,1652.39,1,3.0,2.0,0
ACC100440,22,2,0.7727272727272727,0.06078740417630535,0.04332788535516919,0.09090909090909091,0.10411528953147453,10,5431.82,543.182,1287.86,6,0.0,0.0,0
ACC100441,17,0,0.7647058823529411,0.04317882787281966,0.04456850807200853,0.0,0.0877473359448282,10,9309.4,930.9399999999999,1949.71,2,3.0,0.0,0
ACC100442,12,0,1.0,0.045204708624414065,0.042413772598775906,0.0,0.08761848122318996,10,4219.05,421.90500000000003,1204.8,0,2.0,0.0,0
ACC100443,13,1,0.6923076923076923,0.02573621363580299,0.04571592608091819,0.07692307692307693,0.07145213971672118,10,4774.9800000000005,477.49800000000005,1681.37,0,2.0,1.0,0
ACC100444,16,0,0.8125,0.046815835995953285,0.028292501214986297,0.0,0.07510833721093958,25,14363.58,574.5432,1379.58,3,4.0,1.0,0
ACC100445,11,2,0.6363636363636364,0.06613277278599194,0.0440685107118864,0.18181818181818182,0.11020128349787835,11,10102.75,918.4318181818181,3894.74,1,2.0,1.0,0
ACC100446,11,2,0.5454545454545454,0.03484496572481647,0.05419672247721926,0.18181818181818182,0.08904168820203573,13,5864.5,451.11538461538464,1306.14,0,3.0,0.0,0
ACC100447,20,4,0.95,0.06127104815575832,0.04282030845042424,0.2,0.10409135660618256,19,11414.380000000001,600.7568421052632,1231.41,5,1.0,0.0,0
ACC100448,15,1,0.7333333333333333,0.04513316487272494,0.05985929294922468,0.06666666666666667,0.10499245782194962,12,4230.0,352.5,541.31,1,4.0,2.0,0
ACC100449,13,1,0.9230769230769231,0.036656459534999235,0.03991289393872994,0.07692307692307693,0.07656935347372917,11,7136.25,648.75,2249.81,1,4.0,1.0,0
ACC100450,17,0,0.7058823529411765,0.05248758326555746,0.06032983543917274,0.0,0.1128174187047302,10,5264.7699999999995,526.477,1727.86,0,1.0,0.0,0
ACC100451,9,0,0.8888888888888888,0.042886801906621315,0.059062572751277076,0.0,0.10194937465789838,13,6202.36,477.1046153846154,1153.51,1,2.0,0.0,0
ACC100452,13,2,0.8461538461538461,0.046695387681967404,0.044184737473940916,0.15384615384615385,0.09088012515590832,13,7292.39,560.953076923077,2100.63,2,3.0,0.0,0
ACC100453,19,0,0.7894736842105263,0.046703305166233076,0.06910001777235988,0.0,0.11580332293859297,17,10641.16,625.9505882352942,1618.17,2,3.0,0.0,0
ACC100454,12,1,0.75,0.04572739381874442,0.05715963027638746,0.08333333333333333,0.10288702409513187,11,7732.66,702.9690909090909,1866.77,3,1.0,0.0,0
ACC100455,17,2,0.7647058823529411,0.046247466544284445,0.05577661920554234,0.11764705882352941,0.10202408574982678,9,3306.86,367.4288888888889,868.5,0,1.0,0.0,0
ACC100456,8,0,1.0,0.04580757696214518,0.06035141731085167,0.0,0.10615899427299685,15,6730.81,448.7206666666667,2092.28,2,2.0,0.0,0
ACC100457,8,1,1.0,0.0571326010885454,0.05650002370416576,0.125,0.11363262479271116,10,4640.08,464.008,2062.79,1,0.0,0.0,0
ACC100458,13,2,0.9230769230769231,0.06329750471040785,0.047344914166526884,0.15384615384615385,0.11064241887693474,3,712.96,237.65333333333334,293.15,0,1.0,0.0,0
ACC100459,16,0,0.9375,0.04559944261355228,0.0466285137192548,0.0,0.09222795633280709,14,5478.33,391.3092857142857,1073.13,3,2.0,0.0,0
ACC100460,15,1,0.6,0.0448371306587998,0.053362863848329306,0.06666666666666667,0.0981999945071291,17,7111.37,418.3158823529412,1011.39,2,0.0,0.0,0
ACC100461,14,1,0.8571428571428571,0.062253612808352815,0.051590556785624984,0.07142857142857142,0.1138441695939778,8,3338.3999999999996,417.29999999999995,1071.58,2,4.0,1.0,0
ACC100462,12,0,0.6666666666666666,0.04807751317120378,0.06240408640465914,0.0,0.11048159957586293,14,5200.04,371.43142857142857,1150.31,2,3.0,0.0,0
ACC100463,14,1,0.8571428571428571,0.05023222390738154,0.05140075094589697,0.07142857142857142,0.1016329748532785,8,2800.37,350.04625,565.58,0,2.0,2.0,0
ACC100464,13,0,0.8461538461538461,0.030505503917010974,0.05646744580638972,0.0,0.0869729497234007,10,6419.26,641.926,1508.46,2,0.0,0.0,0
ACC100465,15,2,0.9333333333333333,0.04993385911097086,0.04482772526440543,0.13333333333333333,0.0947615843753763,15,7982.9400000000005,532.196,952.44,0,5.0,3.0,0
ACC100466,14,0,0.7857142857142857,0.048956769447393834,0.036173896240670626,0.0,0.08513066568806446,18,10023.75,556.875,1227.17,6,2.0,1.0,0
ACC100467,10,0,1.0,0.05148346983903322,0.05907645234966288,0.0,0.11055992218869609,10,4185.55,418.555,807.6,2,0.0,0.0,0
ACC100468,15,2,0.8666666666666667,0.03289192692961098,0.05159791616316229,0.13333333333333333,0.08448984309277327,12,6718.91,559.9091666666667,1082.22,2,3.0,1.0,0
ACC100469,18,0,1.0,0.032350656366142906,0.054685307976610524,0.0,0.08703596434275343,7,2512.0099999999998,358.8585714285714,953.03,4,1.0,0.0,0
ACC100470,17,2,0.9411764705882353,0.054331476495998954,0.06427167979389743,0.11764705882352941,0.11860315628989639,10,6374.05,637.405,2147.88,2,3.0,1.0,0
ACC100471,16,2,0.875,0.04085202565357073,0.03962214658495767,0.125,0.0804741722385284,12,7919.46,659.955,2296.32,3,0.0,0.0,0
ACC100472,12,1,0.8333333333333334,0.02331735437719112,0.054053379901611104,0.08333333333333333,0.07737073427880223,11,7848.07,713.460909090909,1746.28,0,2.0,1.0,0
ACC100473,14,1,0.6428571428571429,0.03660467828744673,0.06027378560178008,0.07142857142857142,0.0968784638892268,11,7417.84,674.3490909090909,1598.37,1,2.0,2.0,0
ACC100474,11,0,0.9090909090909091,0.03904961645720154,0.031418703173282235,0.0,0.07046831963048378,13,7352.93,565.61,2795.97,2,2.0,0.0,0
ACC100475,12,0,0.9166666666666666,0.056153368851150284,0.05982941406932607,0.0,0.11598278292047635,16,11207.07,700.441875,2557.15,3,1.0,0.0,0
ACC100476,20,2,0.75,0.04448759111435315,0.04600169190252389,0.1,0.09048928301687705,10,2879.46,287.946,648.71,2,0.0,0.0,0
ACC100477,12,1,0.9166666666666666,0.044693955933321594,0.05807870835027575,0.08333333333333333,0.10277266428359735,11,4723.24,429.38545454545454,1617.42,3,0.0,0.0,0
ACC100478,17,1,0.7058823529411765,0.059824127043113566,0.038651262250142815,0.058823529411764705,0.09847538929325639,15,7320.15,488.01,1400.07,4,4.0,0.0,0
ACC100479,11,1,0.7272727272727273,0.06273224196390706,0.034114291859730715,0.09090909090909091,0.09684653382363778,14,5238.8,374.2,1561.74,2,1.0,0.0,0
ACC100480,20,1,0.85,0.06897004002501833,0.04453207330263911,0.05,0.11350211332765744,10,4245.21,424.521,899.94,2,4.0,2.0,0
ACC100481,15,1,0.8,0.04291190089118912,0.04937626960392985,0.06666666666666667,0.09228817049511898,8,3839.7400000000002,479.96750000000003,1088.22,1,2.0,0.0,0
ACC100482,18,0,0.9444444444444444,0.04432574791365142,0.05884221729292358,0.0,0.10316796520657501,13,8620.26,663.0969230769231,1809.86,1,0.0,0.0,0
ACC100483,13,0,0.8461538461538461,0.031075994527889783,0.057065000050546745,0.0,0.08814099457843652,9,4954.41,550.49,2621.41,2,3.0,2.0,0
ACC100484,7,0,0.7142857142857143,0.05611404204194985,0.03973547653216333,0.0,0.09584951857411318,14,6491.31,463.665,1505.01,2,1.0,0.0,0
ACC100485,15,1,0.5333333333333333,0.04888741390271363,0.05584221137659997,0.06666666666666667,0.10472962527931359,10,7703.21,770.321,2138.46,2,2.0,1.0,0
ACC100486,17,0,0.7647058823529411,0.042211489584486096,0.04844161130559385,0.0,0.09065310089007994,9,4396.9400000000005,488.54888888888894,839.72,0,1.0,0.0,0
ACC100487,19,1,0.7894736842105263,0.03880743508071436,0.04721686436753245,0.05263157894736842,0.08602429944824681,10,4109.24,410.924,1284.07,2,4.0,1.0,0
ACC100488,21,1,0.9047619047619048,0.05390370028821692,0.03578191682160935,0.047619047619047616,0.08968561710982627,11,7681.15,698.2863636363636,1698.03,1,2.0,1.0,0
ACC100489,14,3,0.6428571428571429,0.04546797025029059,0.04826040911463657,0.21428571428571427,0.09372837936492716,13,6336.46,487.42,969.13,2,1.0,0.0,0
ACC100490,15,1,0.8666666666666667,0.06089556477711499,0.05451450396781621,0.06666666666666667,0.1154100687449312,11,5250.94,477.3581818181818,1130.36,3,0.0,0.0,0
ACC100491,12,0,0.6666666666666666,0.0644889889591215,0.05703884375554735,0.0,0.12152783271466885,7,3950.92,564.4171428571428,1375.51,3,0.0,0.0,0
ACC100492,10,0,0.9,0.05215181790801848,0.05643051184125987,0.0,0.10858232974927835,11,7491.99,681.09,1567.67,3,3.0,1.0,0
ACC100493,22,2,0.8636363636363636,0.034849807616529116,0.06089868813406517,0.09090909090909091,0.09574849575059428,10,3248.88,324.88800000000003,573.96,2,1.0,1.0,0
ACC100494,15,2,0.6666666666666666,1.04359517292501,1.47860434815435,0.13333333333333333,2.5221995210793597,6,19820.18,3303.3633333333332,17974.53,0,2.0,0.0,1
ACC100495,15,2,0.9333333333333333,0.05310952026574091,0.053620667657162745,0.13333333333333333,0.10673018792290365,8,4009.0,501.125,1148.99,0,1.0,0.0,0
ACC100496,13,1,0.8461538461538461,0.03071449586775365,0.0639342320329333,0.07692307692307693,0.09464872790068696,8,10843.82,1355.4775,6680.36,1,1.0,0.0,0
ACC100497,15,0,0.7333333333333333,0.06195794272461495,0.05626835531205606,0.0,0.11822629803667101,13,6006.639999999999,462.04923076923075,1717.48,1,4.0,1.0,0
ACC100498,20,1,0.75,0.04746237401740903,0.057835577058452686,0.05,0.1052979510758617,8,4196.66,524.5825,998.89,1,1.0,0.0,0
ACC100499,13,0,0.8461538461538461,0.05332117489616759,0.04732356435846455,0.0,0.10064473925463213,17,8499.71,499.98294117647055,1162.04,4,1.0,0.0,0
ACC100500,16,7,0.75,2.3090480386225547,2.849181022029253,0.4375,5.1582290606518075,11,17825.88,1620.5345454545457,5866.7,1,3.0,3.0,1
ACC100501,20,1,0.75,0.04393290907736473,0.04221354578057155,0.05,0.08614645485793629,14,4071.83,290.84499999999997,707.17,0,1.0,0.0,0
