event_id,timestamp,account_id,change_type,device_id,sim_hash,device_model,os_version
DEV_EVT_0014430,2026-09-21 17:24:43,NDM_002524,DEVICE_CHANGE,DEV_EVT_0014430,c81f3a25beadafe0,iPhone_13,Android_14
DEV_EVT_0012572,2026-09-03 20:37:15,NDM_002525,SIM_CHANGE,DEV_EVT_0012572,5db038da9d5314ba,Samsung_A15,Android_15
DEV_EVT_0006910,2026-09-10 08:42:01,NDM_002525,DEVICE_CHANGE,DEV_EVT_0006910,e4386edf12377e11,iPhone_14,Android_14
DEV_EVT_0000612,2026-09-22 04:43:13,NDM_002525,SIM_CHANGE,DEV_EVT_0000612,51f4756f8497999d,Huawei_Nova,Android_15
DEV_EVT_0008061,2026-09-01 00:54:47,NDM_002526,SIM_CHANGE,DEV_EVT_0008061,01cfbb31c75d234e,iPhone_14,iOS_17
DEV_EVT_0014682,2026-09-03 14:05:22,NDM_002526,SIM_CHANGE,DEV_EVT_0014682,7166cc799b75209e,iPhone_13,Android_13
DEV_EVT_0006572,2026-09-11 12:53:26,NDM_002526,SIM_CHANGE,DEV_EVT_0006572,360b118659685554,Huawei_Nova,iOS_18
DEV_EVT_0011657,2026-09-12 06:53:35,NDM_002526,SIM_CHANGE,DEV_EVT_0011657,207c3a3949e81d8e,Samsung_A15,Android_15
DEV_EVT_0019937,2026-09-13 11:35:20,NDM_002526,DEVICE_CHANGE,DEV_EVT_0019937,8455e2890c438005,iPhone_14,iOS_17
DEV_EVT_0010883,2026-09-16 22:56:37,NDM_002526,SIM_CHANGE,DEV_EVT_0010883,2a59a79b773b2dbb,Xiaomi_Redmi,iOS_18
DEV_EVT_0011878,2026-09-18 00:51:34,NDM_002526,SIM_CHANGE,DEV_EVT_0011878,016c6937d563247e,Huawei_Nova,iOS_18
DEV_EVT_0007732,2026-09-15 08:33:29,NDM_002527,SIM_CHANGE,DEV_EVT_0007732,d2def3c43ab0c285,iPhone_14,Android_13
DEV_EVT_0011320,2026-09-28 04:00:12,NDM_002527,DEVICE_CHANGE,DEV_EVT_0011320,f9024d91774c29d8,Samsung_A25,iOS_18
DEV_EVT_0000138,2026-09-29 23:59:27,NDM_002527,SIM_CHANGE,DEV_EVT_0000138,cbab84bc3ae8fa9c,iPhone_13,Android_13
DEV_EVT_0012768,2026-09-02 00:47:42,NDM_002528,DEVICE_CHANGE,DEV_EVT_0012768,8e9b77831cb83412,iPhone_13,Android_13
DEV_EVT_0006648,2026-09-04 05:42:00,NDM_002528,SIM_CHANGE,DEV_EVT_0006648,a000eef7395c1a2d,Samsung_A25,iOS_17
DEV_EVT_0004835,2026-09-04 20:33:04,NDM_002528,SIM_CHANGE,DEV_EVT_0004835,a45f402c71760e7f,iPhone_13,Android_15
DEV_EVT_0018538,2026-09-05 02:27:21,NDM_002528,SIM_CHANGE,DEV_EVT_0018538,fb86a543d169b663,iPhone_13,Android_13
DEV_EVT_0011485,2026-09-06 07:45:53,NDM_002528,SIM_CHANGE,DEV_EVT_0011485,09e1499e1f9b7408,Samsung_A25,Android_15
DEV_EVT_0000891,2026-09-12 09:09:05,NDM_002528,SIM_CHANGE,DEV_EVT_0000891,520912637096bd40,Samsung_A25,Android_15
DEV_EVT_0002214,2026-09-16 15:59:14,NDM_002528,SIM_CHANGE,DEV_EVT_0002214,93702e6eebc79108,Samsung_A15,iOS_17
DEV_EVT_0015959,2026-09-20 11:26:55,NDM_002528,SIM_CHANGE,DEV_EVT_0015959,d6631a2c25808a89,Samsung_A15,Android_15
DEV_EVT_0001463,2026-09-26 05:59:10,NDM_002529,SIM_CHANGE,DEV_EVT_0001463,140dca74a3b994bc,Samsung_A15,Android_14
DEV_EVT_0008013,2026-09-07 11:43:38,NDM_002530,DEVICE_CHANGE,DEV_EVT_0008013,93e9d35934a424f0,Samsung_A15,Android_15
DEV_EVT_0014745,2026-09-22 09:16:57,NDM_002530,DEVICE_CHANGE,DEV_EVT_0014745,1a9676f752503634,iPhone_13,Android_15
DEV_EVT_0004285,2026-09-16 19:19:57,NDM_002531,SIM_CHANGE,DEV_EVT_0004285,1867e22d544ca7b7,iPhone_14,Android_13
DEV_EVT_0005524,2026-09-18 12:44:56,NDM_002531,DEVICE_CHANGE,DEV_EVT_0005524,7b82eda5c7a3ca9b,iPhone_14,iOS_17
DEV_EVT_0015746,2026-09-21 03:15:44,NDM_002531,SIM_CHANGE,DEV_EVT_0015746,ce8e4e09374f53a2,iPhone_14,Android_15
DEV_EVT_0010979,2026-09-29 10:24:46,NDM_002531,SIM_CHANGE,DEV_EVT_0010979,58c8a902ae69e527,iPhone_14,iOS_18
DEV_EVT_0000888,2026-09-06 04:26:56,NDM_002532,OS_UPDATE,DEV_EVT_0000888,57cb6face8251922,Samsung_A15,iOS_17
DEV_EVT_0015406,2026-09-16 10:54:29,NDM_002532,OS_UPDATE,DEV_EVT_0015406,c50a041a24979d58,Xiaomi_Redmi,iOS_17
DEV_EVT_0007753,2026-09-18 08:13:40,NDM_002532,SIM_CHANGE,DEV_EVT_0007753,fa7e74050fc17171,Huawei_Nova,Android_13
DEV_EVT_0000147,2026-09-25 10:36:54,NDM_002532,SIM_CHANGE,DEV_EVT_0000147,d331176bc3467627,Google_Pixel,iOS_18
DEV_EVT_0003544,2026-09-26 05:54:00,NDM_002532,SIM_CHANGE,DEV_EVT_0003544,65bb94dd4e095b16,Samsung_A15,iOS_18
DEV_EVT_0000973,2026-09-03 22:20:14,NDM_002533,DEVICE_CHANGE,DEV_EVT_0000973,5d8e40897945ab6f,Samsung_A15,iOS_18
DEV_EVT_0004940,2026-09-04 00:43:23,NDM_002533,DEVICE_CHANGE,DEV_EVT_0004940,89d3fb43aa187b45,Huawei_Nova,Android_13
DEV_EVT_0015053,2026-09-06 11:51:08,NDM_002533,SIM_CHANGE,DEV_EVT_0015053,2217e30e1df1f022,Samsung_A15,Android_15
DEV_EVT_0015494,2026-09-07 09:35:25,NDM_002533,SIM_CHANGE,DEV_EVT_0015494,1746371444ec61a1,Huawei_Nova,Android_15
DEV_EVT_0007801,2026-09-21 06:12:40,NDM_002533,DEVICE_CHANGE,DEV_EVT_0007801,f2c6e01a3d746fae,Xiaomi_Redmi,iOS_18
DEV_EVT_0015816,2026-09-05 14:17:29,NDM_002534,SIM_CHANGE,DEV_EVT_0015816,2b34b97c70d9b3e4,iPhone_14,iOS_18
DEV_EVT_0005552,2026-09-18 06:54:17,NDM_002534,SIM_CHANGE,DEV_EVT_0005552,203c51e889ad9ba3,Samsung_A25,iOS_18
DEV_EVT_0007730,2026-09-21 09:16:02,NDM_002535,OS_UPDATE,DEV_EVT_0007730,a5608fc217bc282a,Huawei_Nova,iOS_18
DEV_EVT_0001218,2026-09-27 18:03:23,NDM_002535,SIM_CHANGE,DEV_EVT_0001218,1713c3dae232eebd,iPhone_13,Android_13
DEV_EVT_0005120,2026-09-28 15:57:48,NDM_002535,SIM_CHANGE,DEV_EVT_0005120,ce7cf24eca5cde38,iPhone_14,iOS_17
DEV_EVT_0016179,2026-09-16 20:22:21,NDM_002536,OS_UPDATE,DEV_EVT_0016179,4f9a5d126f294d2d,Huawei_Nova,iOS_17
DEV_EVT_0011310,2026-09-23 13:07:17,NDM_002536,SIM_CHANGE,DEV_EVT_0011310,86918cf74a49832a,Huawei_Nova,Android_15
DEV_EVT_0016545,2026-09-02 02:27:35,NDM_002537,SIM_CHANGE,DEV_EVT_0016545,1d0f8713339fe82f,iPhone_14,Android_13
DEV_EVT_0006814,2026-09-08 05:04:31,NDM_002537,DEVICE_CHANGE,DEV_EVT_0006814,17e65616f996d620,Samsung_A25,Android_13
DEV_EVT_0006912,2026-09-17 13:43:54,NDM_002537,SIM_CHANGE,DEV_EVT_0006912,efed496d25d8f5b4,Samsung_A15,Android_13
DEV_EVT_0018484,2026-09-19 12:55:56,NDM_002537,OS_UPDATE,DEV_EVT_0018484,6aa23ef7e0b9c17e,Google_Pixel,Android_15
DEV_EVT_0010294,2026-09-05 04:03:50,NDM_002538,SIM_CHANGE,DEV_EVT_0010294,2dc33af0921ea7f1,iPhone_14,Android_13
DEV_EVT_0017026,2026-09-06 22:32:19,NDM_002538,SIM_CHANGE,DEV_EVT_0017026,1dac4a22fce0fb34,iPhone_14,iOS_17
DEV_EVT_0006505,2026-09-18 04:38:15,NDM_002538,OS_UPDATE,DEV_EVT_0006505,2ec14be0989b3950,Xiaomi_Redmi,Android_14
DEV_EVT_0014618,2026-09-22 08:55:19,NDM_002538,SIM_CHANGE,DEV_EVT_0014618,8ee2a975eb63eb14,iPhone_13,iOS_17
DEV_EVT_0017835,2026-09-23 07:04:55,NDM_002538,SIM_CHANGE,DEV_EVT_0017835,148313caf2dfca0d,iPhone_14,Android_13
DEV_EVT_0001050,2026-09-27 15:14:43,NDM_002538,DEVICE_CHANGE,DEV_EVT_0001050,cc1d6529f099bd8f,Huawei_Nova,Android_15
DEV_EVT_0012307,2026-09-30 10:01:28,NDM_002538,SIM_CHANGE,DEV_EVT_0012307,a6104e571971b87b,Huawei_Nova,Android_13
DEV_EVT_0014228,2026-09-28 11:05:30,NDM_002539,DEVICE_CHANGE,DEV_EVT_0014228,0800066507355f96,Huawei_Nova,iOS_18
DEV_EVT_0004130,2026-09-02 09:33:18,NDM_002540,SIM_CHANGE,DEV_EVT_0004130,67dc877e0b2bb521,Google_Pixel,iOS_17
DEV_EVT_0002127,2026-09-03 13:38:58,NDM_002540,SIM_CHANGE,DEV_EVT_0002127,4323142706b6b6a6,iPhone_13,Android_14
DEV_EVT_0005597,2026-09-07 05:10:16,NDM_002540,DEVICE_CHANGE,DEV_EVT_0005597,fc81bc45fa1b08a9,Samsung_A15,Android_13
DEV_EVT_0005640,2026-09-08 05:23:31,NDM_002540,OS_UPDATE,DEV_EVT_0005640,1474ecf872296e5c,Google_Pixel,Android_13
DEV_EVT_0010718,2026-09-08 19:56:02,NDM_002540,SIM_CHANGE,DEV_EVT_0010718,70339162ecedcdf0,iPhone_14,Android_13
DEV_EVT_0015581,2026-09-27 21:02:51,NDM_002540,DEVICE_CHANGE,DEV_EVT_0015581,6b546edf9f0238b5,Samsung_A25,Android_13
DEV_EVT_0005506,2026-09-17 23:09:41,NDM_002541,SIM_CHANGE,DEV_EVT_0005506,adccefac6eb8b4f6,iPhone_13,Android_14
DEV_EVT_0017345,2026-09-25 15:18:28,NDM_002541,SIM_CHANGE,DEV_EVT_0017345,9e3bbf3b7961374b,iPhone_14,Android_14
DEV_EVT_0019772,2026-09-01 06:51:33,NDM_002542,SIM_CHANGE,DEV_EVT_0019772,479a3c5539c41b68,iPhone_13,iOS_18
DEV_EVT_0003807,2026-09-12 07:13:37,NDM_002542,SIM_CHANGE,DEV_EVT_0003807,df4654d34e868e90,Samsung_A25,Android_14
DEV_EVT_0012168,2026-09-20 09:42:59,NDM_002542,SIM_CHANGE,DEV_EVT_0012168,b3c8a673ccdaa426,Google_Pixel,Android_13
DEV_EVT_0001616,2026-09-24 11:07:23,NDM_002542,SIM_CHANGE,DEV_EVT_0001616,00698b303020f51b,iPhone_13,iOS_17
DEV_EVT_0017124,2026-09-26 03:13:27,NDM_002542,SIM_CHANGE,DEV_EVT_0017124,f957bbb6912b9e39,Samsung_A25,Android_13
DEV_EVT_0010246,2026-09-01 05:04:37,NDM_002543,OS_UPDATE,DEV_EVT_0010246,5008bf6ae92ac6da,Google_Pixel,Android_13
DEV_EVT_0017474,2026-09-03 00:00:45,NDM_002543,SIM_CHANGE,DEV_EVT_0017474,69b6e7c56f44d5c0,Samsung_A15,Android_15
DEV_EVT_0001060,2026-09-12 23:18:11,NDM_002543,SIM_CHANGE,DEV_EVT_0001060,d789f4b7b1c4e631,Google_Pixel,iOS_17
DEV_EVT_0015400,2026-09-14 19:24:22,NDM_002543,SIM_CHANGE,DEV_EVT_0015400,505c93992aaa350b,Xiaomi_Redmi,iOS_18
DEV_EVT_0016472,2026-09-24 00:10:59,NDM_002543,SIM_CHANGE,DEV_EVT_0016472,8bff8238ec40b544,iPhone_13,iOS_17
DEV_EVT_0012095,2026-09-05 09:14:43,NDM_002544,SIM_CHANGE,DEV_EVT_0012095,8f3b264b696c35a1,Huawei_Nova,iOS_18
DEV_EVT_0008449,2026-09-05 09:48:55,NDM_002544,SIM_CHANGE,DEV_EVT_0008449,434c34a3afad72f1,Google_Pixel,Android_15
DEV_EVT_0003382,2026-09-08 05:37:21,NDM_002544,DEVICE_CHANGE,DEV_EVT_0003382,c0dedef9ba306859,iPhone_14,iOS_17
DEV_EVT_0004036,2026-09-15 06:21:19,NDM_002544,DEVICE_CHANGE,DEV_EVT_0004036,7372d5c2de57fce4,iPhone_13,Android_14
DEV_EVT_0018259,2026-09-20 12:56:10,NDM_002544,OS_UPDATE,DEV_EVT_0018259,94b7e8da2e193bd7,Huawei_Nova,Android_14
DEV_EVT_0007712,2026-09-25 12:50:27,NDM_002544,DEVICE_CHANGE,DEV_EVT_0007712,3fb38988a4eb29bd,Xiaomi_Redmi,Android_14
DEV_EVT_0019106,2026-09-30 00:59:22,NDM_002544,SIM_CHANGE,DEV_EVT_0019106,62deb0d0a7370c01,iPhone_14,iOS_17
DEV_EVT_0005948,2026-09-02 06:24:09,NDM_002545,SIM_CHANGE,DEV_EVT_0005948,916b9c6425e341b3,Google_Pixel,Android_15
DEV_EVT_0007441,2026-09-11 00:10:14,NDM_002545,OS_UPDATE,DEV_EVT_0007441,1085782d259e5ee1,Xiaomi_Redmi,Android_15
DEV_EVT_0012425,2026-09-12 22:42:37,NDM_002545,SIM_CHANGE,DEV_EVT_0012425,ff5c7e569bb39c00,Huawei_Nova,iOS_18
DEV_EVT_0019527,2026-09-13 21:23:16,NDM_002545,SIM_CHANGE,DEV_EVT_0019527,891ac9127a93ae25,Huawei_Nova,Android_14
DEV_EVT_0009366,2026-09-25 23:35:19,NDM_002545,SIM_CHANGE,DEV_EVT_0009366,a449a4fb6a30e0c6,Samsung_A15,iOS_17
DEV_EVT_0015713,2026-09-02 04:16:32,NDM_002546,SIM_CHANGE,DEV_EVT_0015713,6847b49d25940644,Samsung_A25,Android_14
DEV_EVT_0005688,2026-09-02 11:33:30,NDM_002546,OS_UPDATE,DEV_EVT_0005688,4673280a0a26b6ad,Samsung_A25,Android_13
DEV_EVT_0008604,2026-09-03 04:19:23,NDM_002546,OS_UPDATE,DEV_EVT_0008604,d9b45dc8f6b968ea,Google_Pixel,Android_13
DEV_EVT_0012248,2026-09-07 12:45:49,NDM_002546,OS_UPDATE,DEV_EVT_0012248,34448e84d43e026a,Xiaomi_Redmi,Android_14
DEV_EVT_0013409,2026-09-14 11:21:29,NDM_002546,SIM_CHANGE,DEV_EVT_0013409,80b5d1e0adac558b,Google_Pixel,Android_15
DEV_EVT_0016673,2026-09-16 02:36:02,NDM_002546,SIM_CHANGE,DEV_EVT_0016673,32ff1db2fb10074a,Samsung_A25,iOS_17
DEV_EVT_0017154,2026-09-18 21:36:57,NDM_002546,OS_UPDATE,DEV_EVT_0017154,38ca01dee3c89364,Samsung_A15,Android_15
DEV_EVT_0006200,2026-09-01 05:46:07,NDM_002547,SIM_CHANGE,DEV_EVT_0006200,7aab1921aa2d35ef,Xiaomi_Redmi,iOS_18
DEV_EVT_0013042,2026-09-09 21:55:20,NDM_002547,SIM_CHANGE,DEV_EVT_0013042,0931ae045bff7210,Xiaomi_Redmi,iOS_17
DEV_EVT_0011110,2026-09-10 10:33:53,NDM_002547,SIM_CHANGE,DEV_EVT_0011110,489413d346c351b7,Xiaomi_Redmi,Android_13
DEV_EVT_0019708,2026-09-14 03:41:27,NDM_002547,OS_UPDATE,DEV_EVT_0019708,6891ce5a33b48653,Google_Pixel,Android_15
DEV_EVT_0014985,2026-09-02 12:17:52,NDM_002548,SIM_CHANGE,DEV_EVT_0014985,d42a4bd72852fdd9,Xiaomi_Redmi,iOS_18
DEV_EVT_0013883,2026-09-26 15:17:40,NDM_002548,SIM_CHANGE,DEV_EVT_0013883,3237c7fb68ed6742,Google_Pixel,iOS_17
DEV_EVT_0001391,2026-09-30 07:45:31,NDM_002548,SIM_CHANGE,DEV_EVT_0001391,6e5847d8eef15c7d,iPhone_14,iOS_18
DEV_EVT_0016384,2026-09-07 11:38:00,NDM_002549,DEVICE_CHANGE,DEV_EVT_0016384,82873cce5dfa3abb,Samsung_A25,iOS_18
DEV_EVT_0001306,2026-09-15 15:52:32,NDM_002549,SIM_CHANGE,DEV_EVT_0001306,069556f294bec803,Google_Pixel,iOS_17
DEV_EVT_0012531,2026-09-28 05:02:46,NDM_002549,SIM_CHANGE,DEV_EVT_0012531,2a18465bf5620f36,Xiaomi_Redmi,Android_15
DEV_EVT_0008063,2026-09-28 20:57:32,NDM_002549,SIM_CHANGE,DEV_EVT_0008063,536e9e093fd242ba,Samsung_A15,Android_15
DEV_EVT_0009046,2026-09-30 12:19:06,NDM_002549,SIM_CHANGE,DEV_EVT_0009046,e3ac72b00a5079fe,Huawei_Nova,Android_14
DEV_EVT_0015878,2026-09-01 23:42:01,NDM_002550,DEVICE_CHANGE,DEV_EVT_0015878,f7c370962c6a31ed,iPhone_13,iOS_17
DEV_EVT_0001447,2026-09-03 17:18:05,NDM_002550,DEVICE_CHANGE,DEV_EVT_0001447,8cbd5e3f827257df,iPhone_14,Android_15
DEV_EVT_0015790,2026-09-12 23:13:13,NDM_002550,DEVICE_CHANGE,DEV_EVT_0015790,8c97a2393ad85f50,Samsung_A25,Android_15
DEV_EVT_0013502,2026-09-20 07:56:58,NDM_002550,SIM_CHANGE,DEV_EVT_0013502,7f026b4d02b170bc,Huawei_Nova,iOS_18
DEV_EVT_0006515,2026-09-23 19:58:29,NDM_002550,OS_UPDATE,DEV_EVT_0006515,458266decaaaba26,Samsung_A25,Android_14
DEV_EVT_0003479,2026-09-25 13:36:42,NDM_002550,SIM_CHANGE,DEV_EVT_0003479,638237a1d7e895b4,Samsung_A15,Android_14
DEV_EVT_0003118,2026-09-29 02:25:43,NDM_002550,SIM_CHANGE,DEV_EVT_0003118,3ccb507ebc4cfb3b,Samsung_A25,iOS_18
DEV_EVT_0016159,2026-09-09 21:25:04,NDM_002551,SIM_CHANGE,DEV_EVT_0016159,71b1cfa074fe23c0,Samsung_A15,Android_14
DEV_EVT_0009045,2026-09-14 17:05:00,NDM_002551,SIM_CHANGE,DEV_EVT_0009045,1944b91c535dc8dc,Huawei_Nova,iOS_18
DEV_EVT_0004427,2026-09-03 07:02:41,NDM_002552,SIM_CHANGE,DEV_EVT_0004427,a1c8e0b9d1370aaa,Samsung_A25,Android_14
DEV_EVT_0019455,2026-09-07 21:02:28,NDM_002552,DEVICE_CHANGE,DEV_EVT_0019455,e0b001f3f406f2a9,Huawei_Nova,Android_15
DEV_EVT_0003780,2026-09-17 01:18:40,NDM_002552,OS_UPDATE,DEV_EVT_0003780,8363bc94f480a9c4,Samsung_A15,Android_14
DEV_EVT_0014768,2026-09-21 16:04:10,NDM_002552,OS_UPDATE,DEV_EVT_0014768,5aa37120f5eff97c,Samsung_A15,Android_14
DEV_EVT_0010673,2026-09-26 09:03:36,NDM_002552,SIM_CHANGE,DEV_EVT_0010673,9853f207d25fecf2,Samsung_A25,iOS_17
DEV_EVT_0016813,2026-09-27 18:28:13,NDM_002552,SIM_CHANGE,DEV_EVT_0016813,987ae1d0c7bc097b,Xiaomi_Redmi,iOS_17
DEV_EVT_0007694,2026-09-29 07:04:23,NDM_002552,SIM_CHANGE,DEV_EVT_0007694,1117a370169913f2,Huawei_Nova,iOS_18
DEV_EVT_0004082,2026-09-07 12:19:44,NDM_002553,SIM_CHANGE,DEV_EVT_0004082,05856cf6f8f944a0,Samsung_A25,Android_13
DEV_EVT_0003062,2026-09-15 15:12:38,NDM_002553,DEVICE_CHANGE,DEV_EVT_0003062,e80e9846615fc38d,Xiaomi_Redmi,iOS_18
DEV_EVT_0004819,2026-09-17 16:15:03,NDM_002553,SIM_CHANGE,DEV_EVT_0004819,d3e01f0a4e92d0c8,iPhone_13,iOS_18
DEV_EVT_0008894,2026-09-20 23:45:49,NDM_002553,OS_UPDATE,DEV_EVT_0008894,15383ca2808e346b,Google_Pixel,Android_14
DEV_EVT_0013500,2026-09-21 11:48:47,NDM_002553,SIM_CHANGE,DEV_EVT_0013500,fc1c2e73e9e4bc5d,iPhone_13,Android_14
DEV_EVT_0016507,2026-09-30 06:33:58,NDM_002553,SIM_CHANGE,DEV_EVT_0016507,938e956e4d8ffc8b,Samsung_A25,Android_14
DEV_EVT_0002031,2026-09-02 07:19:11,NDM_002554,SIM_CHANGE,DEV_EVT_0002031,f3fb4114658d53c7,Samsung_A15,iOS_18
DEV_EVT_0015999,2026-09-09 08:33:40,NDM_002554,SIM_CHANGE,DEV_EVT_0015999,773e30b9edeaca64,Google_Pixel,iOS_17
DEV_EVT_0016150,2026-09-10 02:21:25,NDM_002554,SIM_CHANGE,DEV_EVT_0016150,686ca26e4ca18534,Samsung_A15,iOS_17
DEV_EVT_0001091,2026-09-13 09:19:14,NDM_002554,DEVICE_CHANGE,DEV_EVT_0001091,463725604f71fb14,Samsung_A25,Android_13
DEV_EVT_0001900,2026-09-24 00:54:09,NDM_002554,SIM_CHANGE,DEV_EVT_0001900,03241e10b01c9dda,iPhone_14,Android_15
DEV_EVT_0014212,2026-09-25 07:02:39,NDM_002554,DEVICE_CHANGE,DEV_EVT_0014212,b33da54aed256917,Samsung_A15,Android_15
DEV_EVT_0016684,2026-09-26 10:14:59,NDM_002554,OS_UPDATE,DEV_EVT_0016684,2367ac1e0b889c90,iPhone_13,Android_15
DEV_EVT_0017436,2026-09-01 20:22:07,NDM_002555,SIM_CHANGE,DEV_EVT_0017436,dc1292e8c2396808,Xiaomi_Redmi,iOS_18
DEV_EVT_0017488,2026-09-06 04:12:39,NDM_002555,SIM_CHANGE,DEV_EVT_0017488,30343e1a90bec18b,Samsung_A15,Android_15
DEV_EVT_0001923,2026-09-10 16:55:51,NDM_002555,SIM_CHANGE,DEV_EVT_0001923,dc6b23f934fbd7a7,Samsung_A25,iOS_17
DEV_EVT_0013759,2026-09-15 23:13:49,NDM_002555,SIM_CHANGE,DEV_EVT_0013759,f9515152b2207d5b,Xiaomi_Redmi,iOS_18
DEV_EVT_0006797,2026-09-30 18:36:19,NDM_002555,OS_UPDATE,DEV_EVT_0006797,d72ee1e9ccd4a393,Xiaomi_Redmi,Android_14
DEV_EVT_0017975,2026-09-23 02:52:24,NDM_002556,SIM_CHANGE,DEV_EVT_0017975,4fe3e41168bafd1a,iPhone_13,Android_15
DEV_EVT_0008245,2026-09-29 06:11:17,NDM_002556,SIM_CHANGE,DEV_EVT_0008245,157042c94350b8ed,Xiaomi_Redmi,iOS_17
DEV_EVT_0019405,2026-09-04 19:35:36,NDM_002557,OS_UPDATE,DEV_EVT_0019405,6f2a6d62378d3a2e,Xiaomi_Redmi,Android_14
DEV_EVT_0010996,2026-09-20 16:16:11,NDM_002557,SIM_CHANGE,DEV_EVT_0010996,a7373a192b60656b,iPhone_14,iOS_18
DEV_EVT_0013000,2026-09-21 00:06:02,NDM_002557,OS_UPDATE,DEV_EVT_0013000,d0603b35819a9e43,iPhone_13,Android_14
DEV_EVT_0007448,2026-09-06 11:45:40,NDM_002558,OS_UPDATE,DEV_EVT_0007448,d8635d827a08999d,Google_Pixel,Android_14
DEV_EVT_0006349,2026-09-08 08:13:01,NDM_002558,SIM_CHANGE,DEV_EVT_0006349,5eaec8ddd2ca7f26,iPhone_14,Android_15
DEV_EVT_0010019,2026-09-17 06:29:58,NDM_002558,SIM_CHANGE,DEV_EVT_0010019,e9a23013d055787c,iPhone_14,Android_14
DEV_EVT_0018498,2026-09-30 07:41:02,NDM_002558,SIM_CHANGE,DEV_EVT_0018498,597d59fc4e09d37c,Xiaomi_Redmi,Android_15
DEV_EVT_0013590,2026-09-16 21:10:38,NDM_002559,SIM_CHANGE,DEV_EVT_0013590,4142dff5122538f3,iPhone_14,Android_14
DEV_EVT_0005551,2026-09-22 12:20:07,NDM_002559,OS_UPDATE,DEV_EVT_0005551,af7b6e202fb0af02,Samsung_A15,iOS_18
DEV_EVT_0013465,2026-09-23 20:30:28,NDM_002559,SIM_CHANGE,DEV_EVT_0013465,a81ff274ea69f95a,iPhone_13,Android_14
DEV_EVT_0003311,2026-09-26 09:30:43,NDM_002559,SIM_CHANGE,DEV_EVT_0003311,a78d5a13ad870bb3,Xiaomi_Redmi,Android_14
DEV_EVT_0011612,2026-09-03 08:01:18,NDM_002560,SIM_CHANGE,DEV_EVT_0011612,92492a76d24922f9,Xiaomi_Redmi,Android_14
DEV_EVT_0008483,2026-09-07 19:36:49,NDM_002560,OS_UPDATE,DEV_EVT_0008483,15efddc5c2024029,Samsung_A25,iOS_18
DEV_EVT_0015947,2026-09-14 08:02:22,NDM_002560,OS_UPDATE,DEV_EVT_0015947,72cd6eea11698bb3,Xiaomi_Redmi,Android_13
DEV_EVT_0008989,2026-09-06 01:00:05,NDM_002562,SIM_CHANGE,DEV_EVT_0008989,7f2abd0717893051,Samsung_A15,iOS_17
DEV_EVT_0000358,2026-09-11 17:33:39,NDM_002562,SIM_CHANGE,DEV_EVT_0000358,8d1a5039d6db2ee6,Huawei_Nova,Android_15
DEV_EVT_0012895,2026-09-13 08:10:43,NDM_002562,DEVICE_CHANGE,DEV_EVT_0012895,b483d907e04dc5a5,Samsung_A15,iOS_17
DEV_EVT_0005777,2026-09-14 05:34:58,NDM_002562,DEVICE_CHANGE,DEV_EVT_0005777,d85a4b95f323f642,Google_Pixel,iOS_18
DEV_EVT_0002173,2026-09-09 09:47:50,NDM_002563,SIM_CHANGE,DEV_EVT_0002173,c530bc9889e09f0a,Google_Pixel,iOS_17
DEV_EVT_0008090,2026-09-19 15:41:16,NDM_002563,SIM_CHANGE,DEV_EVT_0008090,6501a20cc18e20f1,Xiaomi_Redmi,iOS_17
DEV_EVT_0009702,2026-09-27 01:04:58,NDM_002563,DEVICE_CHANGE,DEV_EVT_0009702,b229e5a2b4d3e7eb,Google_Pixel,iOS_18
DEV_EVT_0019531,2026-09-07 13:08:27,NDM_002564,SIM_CHANGE,DEV_EVT_0019531,7745e54c8ed39031,Google_Pixel,Android_14
DEV_EVT_0001231,2026-09-09 00:44:44,NDM_002564,SIM_CHANGE,DEV_EVT_0001231,963bd5c4f6307eec,Samsung_A15,iOS_17
DEV_EVT_0002118,2026-09-19 13:36:59,NDM_002564,OS_UPDATE,DEV_EVT_0002118,f066cc7c886cb5a5,Huawei_Nova,Android_13
DEV_EVT_0018697,2026-09-21 09:49:08,NDM_002564,SIM_CHANGE,DEV_EVT_0018697,4e7e21566e9b8115,Huawei_Nova,Android_14
DEV_EVT_0014211,2026-09-22 10:56:42,NDM_002564,SIM_CHANGE,DEV_EVT_0014211,61c75312533aad1d,Samsung_A15,iOS_17
DEV_EVT_0005282,2026-09-22 13:40:18,NDM_002564,SIM_CHANGE,DEV_EVT_0005282,4fa0868e1744c09f,iPhone_13,iOS_18
DEV_EVT_0011188,2026-09-23 02:40:24,NDM_002564,SIM_CHANGE,DEV_EVT_0011188,c3b3129a6c86f0b7,Samsung_A15,iOS_17
DEV_EVT_0007260,2026-09-28 04:21:32,NDM_002564,SIM_CHANGE,DEV_EVT_0007260,801384a7a49d61b3,iPhone_13,Android_15
DEV_EVT_0018112,2026-09-08 20:57:23,NDM_002565,OS_UPDATE,DEV_EVT_0018112,179b5b4031aa3255,Xiaomi_Redmi,iOS_18
DEV_EVT_0006166,2026-09-09 15:22:54,NDM_002565,DEVICE_CHANGE,DEV_EVT_0006166,49bea5882ad193c9,Huawei_Nova,iOS_18
DEV_EVT_0010969,2026-09-16 00:03:07,NDM_002565,OS_UPDATE,DEV_EVT_0010969,ffd8cdbf0221df31,Samsung_A15,Android_15
