transaction_id,amount,is_fraud,transaction_hour,transaction_day,is_weekend,account_age_days,typical_transaction_amount,typical_daily_transactions,amount_deviation_ratio,channel_deviation,daily_transaction_count,total_login_attempts,failed_login_count,successful_login_count,failed_login_ratio,failed_logins_day,total_device_events,sim_change_count,device_change_count,os_update_count,distinct_cities,multi_city_activity,distinct_devices,transaction_type_AIRTIME_PURCHASE,transaction_type_BANK_TRANSFER,transaction_type_BILL_PAYMENT,transaction_type_CASH_OUT,transaction_type_MERCHANT_PAYMENT,transaction_type_P2P_TRANSFER,channel_Mobile_App,channel_USSD,channel_Web,status_COMPLETED,status_FAILED,status_REVERSED,home_city_Keetmanshoop,home_city_Oshakati,home_city_Rundu,home_city_Swakopmund,home_city_Walvis Bay,home_city_Windhoek,customer_segment_Business,customer_segment_Premium,customer_segment_Standard,preferred_channel_Mobile_App,preferred_channel_USSD,preferred_channel_Web,device_platform_Android,device_platform_iOS,baseline_risk_tier_High,baseline_risk_tier_Low,baseline_risk_tier_Medium
TXN_0037114,8424.18,1,6,4,0,205,876.28,3,9.613571004701694,1,2,31,5,26,0.16129032258064516,3.0,7.0,3.0,3.0,1.0,6,1,7.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0061639,508.66,0,22,4,0,205,876.28,3,0.5804765600036519,0,2,31,5,26,0.16129032258064516,3.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0059364,806.74,0,2,6,1,205,876.28,3,0.9206418039895924,0,2,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0029018,424.75,0,8,6,1,205,876.28,3,0.4847194960514904,1,2,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0031715,1037.91,0,11,0,0,205,876.28,3,1.1844501757429133,0,3,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0074818,312.69,0,12,0,0,205,876.28,3,0.35683799698726437,0,3,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0032418,1278.19,0,21,0,0,205,876.28,3,1.4586547678824122,0,3,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0012136,1009.06,0,11,2,0,205,876.28,3,1.1515269092071028,0,1,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0080009,539.7,0,5,4,0,205,876.28,3,0.6158990277080386,0,4,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0067513,1632.99,0,10,4,0,205,876.28,3,1.8635481809467294,0,4,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0015597,6382.5,1,14,4,0,205,876.28,3,7.2836308029397,1,4,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0011967,624.95,0,21,4,0,205,876.28,3,0.7131852832427992,0,4,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0033976,2119.75,1,20,5,1,205,876.28,3,2.4190327292646185,1,1,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0005356,1043.37,0,0,1,0,205,876.28,3,1.1906810608481306,0,1,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0008392,1273.11,0,10,3,0,205,876.28,3,1.4528575341215135,0,1,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0077786,1232.98,1,0,4,0,205,876.28,3,1.4070616697859133,1,3,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0070602,404.49,0,3,4,0,205,876.28,3,0.46159903227278953,1,3,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0057218,4170.53,1,7,4,0,205,876.28,3,4.759357739535308,1,3,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0022689,2095.6,0,6,6,1,205,876.28,3,2.3914730451453874,0,2,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0093130,1511.02,0,7,6,1,205,876.28,3,1.7243575112977587,0,2,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0049647,380.78,0,9,2,0,205,876.28,3,0.4345414707627699,0,1,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0095343,330.0,0,8,3,0,205,876.28,3,0.37659195690875064,1,1,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0082905,549.77,0,21,0,0,205,876.28,3,0.6273907883324965,1,1,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0085027,996.15,0,9,1,0,205,876.28,3,1.136794175377733,0,1,31,5,26,0.16129032258064516,0.0,7.0,3.0,3.0,1.0,6,1,7.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
TXN_0025071,144.69,0,22,3,0,862,124.61,2,1.1611427654281359,1,1,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0074167,96.72,0,4,4,0,862,124.61,2,0.7761816868630126,1,1,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0097057,121.52,0,5,6,1,862,124.61,2,0.975202632212503,0,2,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0089974,19.99,0,7,6,1,862,124.61,2,0.16042051199743199,0,2,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0085765,66.2,0,2,0,0,862,124.61,2,0.5312575234732365,1,1,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0047798,83.17,0,2,4,0,862,124.61,2,0.6674424203514967,1,1,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0057115,160.84,0,10,0,0,862,124.61,2,1.2907471310488725,0,1,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0037668,106.1,0,20,3,0,862,124.61,2,0.851456544418586,1,1,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0063216,337.83,0,4,4,0,862,124.61,2,2.7110986277184814,1,1,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0055992,129.02,0,7,6,1,862,124.61,2,1.0353904181044862,1,1,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0008816,153.75,0,7,3,0,862,124.61,2,1.2338496107856511,0,2,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0060399,80.2,0,18,3,0,862,124.61,2,0.6436080571382714,1,2,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0025980,389.41,0,15,0,0,862,124.61,2,3.125030093892946,0,2,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0024866,38.39,0,18,0,0,862,124.61,2,0.3080812133857636,1,2,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0051349,268.05,0,9,1,0,862,124.61,2,2.1511114677794723,1,1,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0034952,194.42,0,1,2,0,862,124.61,2,1.5602279110825776,1,1,32,0,32,0.0,0.0,4.0,3.0,1.0,0.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
TXN_0070460,577.75,0,6,1,0,766,381.27,7,1.5153303433262517,1,3,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0000137,556.48,0,7,1,0,766,381.27,7,1.4595431059354265,1,3,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0076046,556.44,0,19,1,0,766,381.27,7,1.4594381934062477,0,3,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0080932,1316.67,0,8,2,0,766,381.27,7,3.4533794948461725,1,3,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0008915,328.67,0,21,2,0,766,381.27,7,0.8620400241298818,1,3,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0024066,490.32,0,22,2,0,766,381.27,7,1.2860177826736958,1,3,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0003701,665.4,0,2,3,0,766,381.27,7,1.745219922889291,1,1,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0082878,505.91,0,2,0,0,766,381.27,7,1.326907440921132,0,1,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0079012,322.87,0,2,2,0,766,381.27,7,0.8468277073989562,1,1,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0093976,447.8,0,13,6,1,766,381.27,7,1.1744957641566345,1,3,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0092112,504.63,0,17,6,1,766,381.27,7,1.3235502399874106,1,3,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0076930,256.9,0,18,6,1,766,381.27,7,0.6738007186508248,0,3,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0035938,901.94,0,22,0,0,766,381.27,7,2.3656201641881083,0,1,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0037679,564.39,0,7,1,0,766,381.27,7,1.4802895585805336,1,2,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0039159,375.92,0,13,1,0,766,381.27,7,0.985967949222336,1,2,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0021267,463.25,0,11,6,1,766,381.27,7,1.2150182285519449,0,1,23,1,22,0.043478260869565216,1.0,5.0,3.0,2.0,0.0,5,1,5.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0032020,462.92,0,6,0,0,766,381.27,7,1.2141527001862198,1,1,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0095092,252.29,0,8,1,0,766,381.27,7,0.6617095496629685,0,1,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0095336,432.37,0,2,2,0,766,381.27,7,1.1340257560259135,1,2,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0010263,1056.3,0,21,2,0,766,381.27,7,2.7704776142890863,0,2,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0096372,454.88,0,19,4,0,766,381.27,7,1.1930652818212815,0,1,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0087247,366.04,0,10,5,1,766,381.27,7,0.9600545545151731,0,1,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0033935,87.65,0,4,0,0,766,381.27,7,0.22988957956303935,0,3,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0078901,397.69,0,14,0,0,766,381.27,7,1.0430665932278962,0,3,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0080211,164.22,0,22,0,0,766,381.27,7,0.4307183885435518,1,3,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0059192,382.59,0,1,2,0,766,381.27,7,1.0034621134629003,0,1,23,1,22,0.043478260869565216,0.0,5.0,3.0,2.0,0.0,5,1,5.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN_0064206,283.26,0,7,2,0,879,980.26,1,0.28896415236773915,1,3,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0084881,1970.64,0,10,2,0,879,980.26,1,2.010323791647114,1,3,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0041340,1006.74,0,20,2,0,879,980.26,1,1.0270132413849387,0,3,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0079243,799.12,0,7,6,1,879,980.26,1,0.8152122906167751,0,2,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0081714,493.45,0,12,6,1,879,980.26,1,0.5033868565482627,0,2,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0096749,2154.34,0,21,0,0,879,980.26,1,2.1977230530675538,0,1,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0002712,452.93,0,7,1,0,879,980.26,1,0.4620508844592251,0,1,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0047737,2556.76,0,14,4,0,879,980.26,1,2.608246791667517,1,1,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0033050,1156.97,0,13,6,1,879,980.26,1,1.1802685001938262,0,1,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0001608,445.14,0,16,0,0,879,980.26,1,0.4541040132209822,1,1,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0096911,739.21,0,4,4,0,879,980.26,1,0.7540958521208659,1,1,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0022076,783.23,0,17,0,0,879,980.26,1,0.7990023055107829,0,3,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0080554,756.84,0,19,0,0,879,980.26,1,0.7720808765021525,0,3,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0056668,1389.83,0,22,0,0,879,980.26,1,1.4178177218289025,1,3,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0047545,662.74,0,9,2,0,879,980.26,1,0.6760859363842247,0,1,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0053087,434.42,0,5,4,0,879,980.26,1,0.443168139065146,0,2,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0043081,781.15,0,16,4,0,879,980.26,1,0.796880419480546,0,2,33,0,33,0.0,0.0,4.0,2.0,1.0,1.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0059522,1133.49,0,6,2,0,951,1171.12,4,0.9678683653255005,1,1,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
TXN_0009309,1287.86,0,6,4,0,951,1171.12,4,1.0996823553521415,0,2,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
TXN_0054987,2226.05,0,16,4,0,951,1171.12,4,1.9007872805519506,1,2,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
TXN_0038237,4307.41,0,18,6,1,951,1171.12,4,3.6780261629892754,1,1,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
TXN_0010606,1219.43,0,6,0,0,951,1171.12,4,1.0412511100485007,1,1,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
TXN_0000683,947.61,0,20,3,0,951,1171.12,4,0.8091485074117085,1,1,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
TXN_0027141,4784.47,0,1,4,0,951,1171.12,4,4.085379807363892,1,1,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
TXN_0047065,1338.53,0,7,5,1,951,1171.12,4,1.142948630370927,1,1,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
TXN_0041963,2149.73,0,8,6,1,951,1171.12,4,1.835618894733247,1,1,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
TXN_0026763,873.82,0,21,2,0,951,1171.12,4,0.7461404467518274,0,1,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
TXN_0008156,265.03,0,18,3,0,951,1171.12,4,0.22630473392991324,1,1,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
TXN_0033865,1077.54,0,6,5,1,951,1171.12,4,0.9200935856274336,1,1,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
TXN_0069121,767.87,0,0,6,1,951,1171.12,4,0.6556714939545052,1,3,32,1,31,0.03125,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
