event_id,account_id,timestamp,change_type,device_model_hash,is_suspicious
DEVCH000691,ACC100631,2026-07-21 04:53:00,device_change,MODEL0136,0
DEVCH000692,ACC100729,2026-07-29 06:12:00,os_update,MODEL0118,0
DEVCH000693,ACC100733,2026-06-29 22:03:00,device_change,MODEL0037,0
DEVCH000694,ACC100756,2026-06-11 02:40:00,sim_change,MODEL0028,0
DEVCH000695,ACC100670,2026-06-22 22:28:00,device_change,MODEL0095,0
DEVCH000696,ACC100690,2026-06-09 14:46:00,os_update,MODEL0137,0
DEVCH000697,ACC100475,2026-07-16 02:15:00,os_update,MODEL0128,0
DEVCH000698,ACC100765,2026-07-05 12:06:00,device_change,MODEL0103,0
DEVCH000699,ACC100476,2026-06-05 10:17:00,os_update,MODEL0005,0
DEVCH000700,ACC100472,2026-06-28 18:44:00,sim_change,MODEL0133,0
DEVCH000701,ACC100685,2026-06-25 05:17:00,device_change,MODEL0073,0
DEVCH000702,ACC100732,2026-07-19 05:44:00,sim_change,MODEL0110,0
DEVCH000703,ACC100515,2026-06-10 12:27:00,sim_change,MODEL0196,0
DEVCH000704,ACC100202,2026-06-14 20:27:00,sim_change,MODEL0067,0
DEVCH000705,ACC100338,2026-06-09 11:17:00,os_update,MODEL0164,0
DEVCH000706,ACC100149,2026-07-08 14:12:00,os_update,MODEL0160,0
DEVCH000707,ACC100744,2026-07-20 05:59:00,device_change,MODEL0131,0
DEVCH000708,ACC100527,2026-06-03 00:26:00,os_update,MODEL0051,0
DEVCH000709,ACC100360,2026-07-20 19:14:00,os_update,MODEL0140,1
DEVCH000710,ACC100572,2026-07-13 12:26:00,os_update,MODEL0196,0
DEVCH000711,ACC100794,2026-07-16 16:33:00,os_update,MODEL0086,0
DEVCH000712,ACC100390,2026-06-05 04:20:00,os_update,MODEL0010,0
DEVCH000713,ACC100580,2026-06-24 02:06:00,device_change,MODEL0000,0
DEVCH000714,ACC100041,2026-07-01 21:40:00,device_change,MODEL0117,0
DEVCH000715,ACC100050,2026-06-16 08:39:00,device_change,MODEL0196,0
DEVCH000716,ACC100740,2026-06-01 00:52:00,device_change,MODEL0040,0
DEVCH000717,ACC100722,2026-07-24 08:06:00,os_update,MODEL0103,0
DEVCH000718,ACC100368,2026-06-05 18:42:00,sim_change,MODEL0140,0
DEVCH000719,ACC100793,2026-07-19 14:24:00,os_update,MODEL0057,0
DEVCH000720,ACC100098,2026-07-15 15:36:00,device_change,MODEL0016,0
DEVCH000721,ACC100346,2026-07-08 02:18:00,os_update,MODEL0127,0
DEVCH000722,ACC100210,2026-06-02 11:09:00,os_update,MODEL0108,0
DEVCH000723,ACC100382,2026-07-01 13:02:00,device_change,MODEL0135,0
DEVCH000724,ACC100277,2026-06-13 09:10:00,os_update,MODEL0196,0
DEVCH000725,ACC100293,2026-07-02 21:04:00,os_update,MODEL0161,0
DEVCH000726,ACC100271,2026-06-11 14:57:00,os_update,MODEL0143,0
DEVCH000727,ACC100728,2026-07-11 11:27:00,sim_change,MODEL0054,0
DEVCH000728,ACC100786,2026-07-07 07:07:00,os_update,MODEL0162,0
DEVCH000729,ACC100133,2026-06-28 21:35:00,os_update,MODEL0116,0
DEVCH000730,ACC100290,2026-07-03 06:55:00,sim_change,MODEL0159,1
DEVCH000731,ACC100591,2026-06-30 16:15:00,device_change,MODEL0194,0
DEVCH000732,ACC100233,2026-06-27 17:05:00,os_update,MODEL0056,0
DEVCH000733,ACC100050,2026-06-11 21:57:00,device_change,MODEL0096,0
DEVCH000734,ACC100174,2026-07-22 22:38:00,sim_change,MODEL0062,0
DEVCH000735,ACC100236,2026-07-27 07:01:00,sim_change,MODEL0033,0
DEVCH000736,ACC100005,2026-06-03 00:09:00,os_update,MODEL0128,0
DEVCH000737,ACC100450,2026-07-28 08:59:00,sim_change,MODEL0041,0
DEVCH000738,ACC100555,2026-06-10 08:15:00,device_change,MODEL0181,0
DEVCH000739,ACC100674,2026-07-09 02:17:00,device_change,MODEL0088,0
DEVCH000740,ACC100167,2026-07-06 02:00:00,device_change,MODEL0188,0
DEVCH000741,ACC100686,2026-07-10 19:56:00,device_change,MODEL0064,0
DEVCH000742,ACC100185,2026-07-26 17:21:00,os_update,MODEL0134,0
DEVCH000743,ACC100785,2026-07-18 13:10:00,sim_change,MODEL0065,0
DEVCH000744,ACC100641,2026-07-16 02:41:00,os_update,MODEL0064,0
DEVCH000745,ACC100422,2026-06-23 21:16:00,os_update,MODEL0194,0
DEVCH000746,ACC100181,2026-06-18 19:22:00,os_update,MODEL0095,0
DEVCH000747,ACC100209,2026-06-29 03:46:00,sim_change,MODEL0027,0
DEVCH000748,ACC100565,2026-06-21 10:02:00,device_change,MODEL0191,0
DEVCH000749,ACC100700,2026-06-28 17:36:00,device_change,MODEL0024,0
DEVCH000750,ACC100431,2026-06-10 17:02:00,os_update,MODEL0067,0
DEVCH000751,ACC100012,2026-07-29 19:05:00,sim_change,MODEL0090,0
DEVCH000752,ACC100775,2026-07-05 15:11:00,os_update,MODEL0126,0
DEVCH000753,ACC100533,2026-06-02 06:39:00,os_update,MODEL0099,0
DEVCH000754,ACC100760,2026-06-23 12:57:00,device_change,MODEL0192,0
DEVCH000755,ACC100715,2026-06-13 18:26:00,device_change,MODEL0043,0
DEVCH000756,ACC100242,2026-07-06 02:47:00,sim_change,MODEL0096,1
DEVCH000757,ACC100661,2026-06-25 07:15:00,sim_change,MODEL0049,0
DEVCH000758,ACC100186,2026-06-14 10:28:00,device_change,MODEL0023,0
DEVCH000759,ACC100484,2026-06-01 22:49:00,sim_change,MODEL0144,1
DEVCH000760,ACC100214,2026-07-30 17:49:00,os_update,MODEL0031,0
DEVCH000761,ACC100479,2026-07-27 01:14:00,os_update,MODEL0114,0
DEVCH000762,ACC100612,2026-07-03 11:21:00,os_update,MODEL0077,0
DEVCH000763,ACC100594,2026-06-19 14:25:00,os_update,MODEL0124,0
DEVCH000764,ACC100375,2026-06-10 01:12:00,os_update,MODEL0005,0
DEVCH000765,ACC100388,2026-07-29 03:04:00,sim_change,MODEL0173,0
DEVCH000766,ACC100579,2026-06-05 06:52:00,device_change,MODEL0064,0
DEVCH000767,ACC100101,2026-06-25 21:39:00,sim_change,MODEL0117,0
DEVCH000768,ACC100648,2026-07-12 11:18:00,device_change,MODEL0064,0
DEVCH000769,ACC100179,2026-07-08 20:10:00,device_change,MODEL0105,0
DEVCH000770,ACC100305,2026-07-03 13:48:00,sim_change,MODEL0003,0
DEVCH000771,ACC100643,2026-07-08 01:36:00,device_change,MODEL0121,0
DEVCH000772,ACC100334,2026-07-09 23:25:00,sim_change,MODEL0088,0
DEVCH000773,ACC100544,2026-06-02 22:47:00,device_change,MODEL0133,0
DEVCH000774,ACC100161,2026-07-17 19:15:00,device_change,MODEL0084,0
DEVCH000775,ACC100170,2026-06-12 12:45:00,sim_change,MODEL0190,0
DEVCH000776,ACC100680,2026-06-15 16:49:00,os_update,MODEL0047,0
DEVCH000777,ACC100012,2026-06-26 16:32:00,sim_change,MODEL0102,0
DEVCH000778,ACC100507,2026-07-07 23:13:00,os_update,MODEL0042,0
DEVCH000779,ACC100529,2026-07-22 19:13:00,sim_change,MODEL0165,0
DEVCH000780,ACC100391,2026-06-12 21:31:00,sim_change,MODEL0051,0
DEVCH000781,ACC100607,2026-07-15 04:59:00,os_update,MODEL0081,0
DEVCH000782,ACC100181,2026-06-05 07:48:00,device_change,MODEL0083,0
DEVCH000783,ACC100663,2026-06-22 23:17:00,device_change,MODEL0009,0
DEVCH000784,ACC100262,2026-07-24 18:44:00,device_change,MODEL0096,0
DEVCH000785,ACC100320,2026-07-18 09:17:00,sim_change,MODEL0002,0
DEVCH000786,ACC100226,2026-06-27 22:50:00,os_update,MODEL0023,0
DEVCH000787,ACC100086,2026-06-04 05:31:00,sim_change,MODEL0030,0
DEVCH000788,ACC100354,2026-07-05 20:04:00,os_update,MODEL0143,0
DEVCH000789,ACC100646,2026-07-19 00:38:00,sim_change,MODEL0134,0
DEVCH000790,ACC100736,2026-07-22 07:53:00,device_change,MODEL0158,0
DEVCH000791,ACC100369,2026-06-16 05:13:00,sim_change,MODEL0081,0
DEVCH000792,ACC100099,2026-06-03 05:35:00,os_update,MODEL0193,0
DEVCH000793,ACC100574,2026-06-13 20:32:00,device_change,MODEL0114,0
DEVCH000794,ACC100268,2026-07-02 17:05:00,sim_change,MODEL0052,0
DEVCH000795,ACC100788,2026-06-16 14:54:00,device_change,MODEL0081,0
DEVCH000796,ACC100603,2026-06-29 03:58:00,os_update,MODEL0127,0
DEVCH000797,ACC100641,2026-06-06 01:08:00,os_update,MODEL0177,0
DEVCH000798,ACC100751,2026-07-18 12:29:00,sim_change,MODEL0047,0
DEVCH000799,ACC100792,2026-07-23 19:20:00,os_update,MODEL0062,0
DEVCH000800,ACC100327,2026-07-21 02:54:00,sim_change,MODEL0071,0
DEVCH000801,ACC100535,2026-07-21 05:52:00,device_change,MODEL0112,0
DEVCH000802,ACC100796,2026-07-13 20:59:00,os_update,MODEL0162,0
DEVCH000803,ACC100637,2026-07-21 22:31:00,os_update,MODEL0161,0
DEVCH000804,ACC100039,2026-07-04 06:09:00,os_update,MODEL0161,0
DEVCH000805,ACC100707,2026-06-22 07:52:00,sim_change,MODEL0117,0
DEVCH000806,ACC100529,2026-07-09 08:58:00,device_change,MODEL0044,0
DEVCH000807,ACC100387,2026-07-07 23:25:00,sim_change,MODEL0036,0
DEVCH000808,ACC100575,2026-07-12 06:51:00,sim_change,MODEL0179,0
DEVCH000809,ACC100255,2026-06-25 16:29:00,sim_change,MODEL0105,0
DEVCH000810,ACC100638,2026-06-05 11:18:00,sim_change,MODEL0160,0
DEVCH000811,ACC100357,2026-07-08 19:55:00,device_change,MODEL0152,0
DEVCH000812,ACC100206,2026-06-18 20:36:00,os_update,MODEL0196,0
DEVCH000813,ACC100410,2026-07-23 06:14:00,os_update,MODEL0196,0
DEVCH000814,ACC100300,2026-06-30 05:19:00,device_change,MODEL0106,0
DEVCH000815,ACC100528,2026-06-21 23:21:00,sim_change,MODEL0099,0
DEVCH000816,ACC100674,2026-07-06 09:06:00,device_change,MODEL0073,0
DEVCH000817,ACC100708,2026-07-30 05:06:00,os_update,MODEL0044,0
DEVCH000818,ACC100290,2026-07-12 07:10:00,sim_change,MODEL0139,0
DEVCH000819,ACC100671,2026-06-22 22:03:00,os_update,MODEL0147,0
DEVCH000820,ACC100196,2026-06-17 19:15:00,sim_change,MODEL0029,0
DEVCH000821,ACC100647,2026-06-21 15:37:00,sim_change,MODEL0045,0
DEVCH000822,ACC100139,2026-06-28 14:27:00,os_update,MODEL0093,0
DEVCH000823,ACC100510,2026-07-01 16:26:00,device_change,MODEL0038,0
DEVCH000824,ACC100264,2026-07-20 03:13:00,sim_change,MODEL0164,1
DEVCH000825,ACC100109,2026-07-09 22:42:00,os_update,MODEL0142,0
DEVCH000826,ACC100792,2026-06-14 04:17:00,os_update,MODEL0090,0
DEVCH000827,ACC100218,2026-07-15 17:27:00,sim_change,MODEL0151,0
DEVCH000828,ACC100581,2026-07-30 09:02:00,device_change,MODEL0074,0
DEVCH000829,ACC100325,2026-06-28 14:22:00,device_change,MODEL0120,0
DEVCH000830,ACC100244,2026-07-30 04:38:00,os_update,MODEL0126,0
DEVCH000831,ACC100319,2026-07-09 19:43:00,device_change,MODEL0083,0
DEVCH000832,ACC100092,2026-07-21 01:10:00,os_update,MODEL0132,0
DEVCH000833,ACC100386,2026-07-09 14:07:00,device_change,MODEL0051,0
DEVCH000834,ACC100595,2026-06-27 19:33:00,sim_change,MODEL0110,0
DEVCH000835,ACC100751,2026-06-13 04:46:00,device_change,MODEL0112,0
DEVCH000836,ACC100257,2026-07-18 04:04:00,device_change,MODEL0059,0
DEVCH000837,ACC100253,2026-07-02 11:51:00,os_update,MODEL0107,0
DEVCH000838,ACC100456,2026-06-22 16:14:00,os_update,MODEL0084,0
DEVCH000839,ACC100121,2026-07-01 15:02:00,device_change,MODEL0117,1
DEVCH000840,ACC100635,2026-07-04 01:47:00,os_update,MODEL0041,0
DEVCH000841,ACC100117,2026-07-09 13:59:00,os_update,MODEL0022,0
DEVCH000842,ACC100752,2026-06-19 23:35:00,sim_change,MODEL0031,0
DEVCH000843,ACC100555,2026-06-09 10:41:00,os_update,MODEL0154,0
DEVCH000844,ACC100524,2026-06-16 09:31:00,device_change,MODEL0169,0
DEVCH000845,ACC100361,2026-07-23 16:45:00,os_update,MODEL0197,0
DEVCH000846,ACC100528,2026-06-22 13:04:00,os_update,MODEL0119,0
DEVCH000847,ACC100649,2026-07-27 03:10:00,os_update,MODEL0168,0
DEVCH000848,ACC100655,2026-06-11 22:58:00,device_change,MODEL0004,0
DEVCH000849,ACC100524,2026-06-29 09:40:00,device_change,MODEL0160,0
DEVCH000850,ACC100387,2026-06-16 11:28:00,device_change,MODEL0136,0
DEVCH000851,ACC100564,2026-06-01 14:53:00,os_update,MODEL0120,0
DEVCH000852,ACC100709,2026-07-17 07:52:00,device_change,MODEL0165,0
DEVCH000853,ACC100091,2026-06-14 10:07:00,os_update,MODEL0076,0
DEVCH000854,ACC100631,2026-07-19 23:48:00,os_update,MODEL0183,0
DEVCH000855,ACC100357,2026-06-28 20:28:00,os_update,MODEL0137,0
DEVCH000856,ACC100725,2026-07-14 07:42:00,device_change,MODEL0020,0
DEVCH000857,ACC100585,2026-06-06 10:13:00,device_change,MODEL0156,0
DEVCH000858,ACC100553,2026-07-08 08:45:00,sim_change,MODEL0188,0
DEVCH000859,ACC100310,2026-06-27 00:22:00,sim_change,MODEL0075,0
DEVCH000860,ACC100605,2026-06-24 22:53:00,device_change,MODEL0177,0
DEVCH000861,ACC100576,2026-06-13 05:43:00,sim_change,MODEL0010,0
DEVCH000862,ACC100309,2026-07-09 21:11:00,sim_change,MODEL0160,0
DEVCH000863,ACC100630,2026-06-12 21:48:00,sim_change,MODEL0120,0
DEVCH000864,ACC100088,2026-06-15 08:33:00,os_update,MODEL0184,0
DEVCH000865,ACC100289,2026-06-23 21:32:00,os_update,MODEL0103,0
DEVCH000866,ACC100792,2026-06-03 11:56:00,os_update,MODEL0136,0
DEVCH000867,ACC100219,2026-06-04 05:20:00,sim_change,MODEL0113,0
DEVCH000868,ACC100450,2026-07-11 08:12:00,sim_change,MODEL0168,0
DEVCH000869,ACC100108,2026-06-08 20:53:00,device_change,MODEL0070,0
DEVCH000870,ACC100347,2026-07-06 07:51:00,os_update,MODEL0191,0
DEVCH000871,ACC100308,2026-06-25 17:04:00,os_update,MODEL0159,0
DEVCH000872,ACC100299,2026-06-15 07:30:00,sim_change,MODEL0147,0
DEVCH000873,ACC100693,2026-06-02 15:26:00,sim_change,MODEL0165,0
DEVCH000874,ACC100287,2026-07-30 02:21:00,os_update,MODEL0110,0
DEVCH000875,ACC100754,2026-07-03 16:42:00,device_change,MODEL0150,0
DEVCH000876,ACC100291,2026-06-04 10:32:00,device_change,MODEL0120,0
DEVCH000877,ACC100484,2026-07-02 19:13:00,sim_change,MODEL0000,0
DEVCH000878,ACC100081,2026-07-04 14:29:00,sim_change,MODEL0072,1
DEVCH000879,ACC100521,2026-07-13 00:24:00,sim_change,MODEL0159,0
DEVCH000880,ACC100794,2026-06-22 10:12:00,sim_change,MODEL0160,0
DEVCH000881,ACC100448,2026-07-16 10:21:00,os_update,MODEL0072,0
DEVCH000882,ACC100680,2026-07-16 00:59:00,sim_change,MODEL0191,0
DEVCH000883,ACC100408,2026-06-20 08:45:00,device_change,MODEL0190,0
DEVCH000884,ACC100599,2026-06-06 05:34:00,device_change,MODEL0198,0
DEVCH000885,ACC100605,2026-07-10 18:00:00,os_update,MODEL0064,0
DEVCH000886,ACC100766,2026-06-04 12:24:00,sim_change,MODEL0061,0
DEVCH000887,ACC100792,2026-07-05 01:15:00,os_update,MODEL0139,0
DEVCH000888,ACC100273,2026-06-03 13:05:00,device_change,MODEL0015,0
DEVCH000889,ACC100068,2026-06-12 09:08:00,os_update,MODEL0089,0
DEVCH000890,ACC100612,2026-06-03 20:30:00,device_change,MODEL0035,0
DEVCH000891,ACC100175,2026-06-20 14:39:00,sim_change,MODEL0009,0
DEVCH000892,ACC100599,2026-07-29 14:27:00,sim_change,MODEL0081,0
DEVCH000893,ACC100720,2026-07-27 11:16:00,os_update,MODEL0091,0
DEVCH000894,ACC100595,2026-06-29 07:32:00,sim_change,MODEL0007,0
DEVCH000895,ACC100280,2026-07-27 20:19:00,device_change,MODEL0004,0
DEVCH000896,ACC100161,2026-07-06 15:07:00,device_change,MODEL0162,0
DEVCH000897,ACC100192,2026-07-14 16:02:00,sim_change,MODEL0015,0
DEVCH000898,ACC100596,2026-07-08 11:10:00,sim_change,MODEL0100,0
DEVCH000899,ACC100385,2026-06-24 08:17:00,device_change,MODEL0077,0
DEVCH000900,ACC100390,2026-07-26 19:41:00,device_change,MODEL0183,0
DEVCH000901,ACC100404,2026-07-21 15:57:00,os_update,MODEL0047,0
DEVCH000902,ACC100581,2026-06-01 15:52:00,os_update,MODEL0163,0
DEVCH000903,ACC100154,2026-07-21 03:24:00,os_update,MODEL0129,0
DEVCH000904,ACC100369,2026-07-05 02:30:00,device_change,MODEL0157,0
DEVCH000905,ACC100611,2026-07-30 12:45:00,sim_change,MODEL0094,0
DEVCH000906,ACC100646,2026-06-17 04:25:00,sim_change,MODEL0058,0
DEVCH000907,ACC100558,2026-06-03 21:35:00,device_change,MODEL0122,0
DEVCH000908,ACC100020,2026-06-08 03:53:00,os_update,MODEL0192,0
DEVCH000909,ACC100453,2026-06-09 13:04:00,os_update,MODEL0197,0
DEVCH000910,ACC100003,2026-07-14 08:17:00,os_update,MODEL0048,0
DEVCH000911,ACC100528,2026-06-09 11:21:00,sim_change,MODEL0075,0
DEVCH000912,ACC100045,2026-07-19 21:59:00,sim_change,MODEL0030,0
DEVCH000913,ACC100136,2026-07-24 02:46:00,os_update,MODEL0028,0
DEVCH000914,ACC100469,2026-07-03 04:55:00,sim_change,MODEL0029,0
DEVCH000915,ACC100010,2026-07-24 11:04:00,sim_change,MODEL0037,0
DEVCH000916,ACC100347,2026-06-10 11:01:00,sim_change,MODEL0071,0
DEVCH000917,ACC100300,2026-06-24 11:46:00,sim_change,MODEL0115,0
DEVCH000918,ACC100699,2026-07-24 07:38:00,os_update,MODEL0146,0
DEVCH000919,ACC100488,2026-06-22 00:41:00,device_change,MODEL0110,0
DEVCH000920,ACC100680,2026-06-10 17:59:00,os_update,MODEL0150,0
DEVCH000921,ACC100479,2026-06-07 07:13:00,sim_change,MODEL0033,0
DEVCH000922,ACC100507,2026-06-27 21:39:00,os_update,MODEL0139,0
DEVCH000923,ACC100491,2026-07-01 06:53:00,sim_change,MODEL0071,0
DEVCH000924,ACC100277,2026-07-04 14:43:00,os_update,MODEL0176,0
DEVCH000925,ACC100766,2026-07-19 16:04:00,sim_change,MODEL0141,0
DEVCH000926,ACC100444,2026-07-07 04:12:00,device_change,MODEL0057,0
DEVCH000927,ACC100236,2026-07-17 00:45:00,sim_change,MODEL0072,0
DEVCH000928,ACC100340,2026-06-01 20:04:00,os_update,MODEL0186,0
DEVCH000929,ACC100527,2026-06-04 02:30:00,os_update,MODEL0179,0
DEVCH000930,ACC100669,2026-07-11 06:04:00,sim_change,MODEL0103,0
DEVCH000931,ACC100618,2026-07-23 03:19:00,device_change,MODEL0050,0
DEVCH000932,ACC100321,2026-07-13 06:26:00,os_update,MODEL0030,0
DEVCH000933,ACC100549,2026-07-23 06:55:00,sim_change,MODEL0007,0
DEVCH000934,ACC100466,2026-06-10 19:51:00,os_update,MODEL0156,0
DEVCH000935,ACC100779,2026-06-07 23:48:00,os_update,MODEL0030,0
DEVCH000936,ACC100729,2026-07-06 06:45:00,os_update,MODEL0077,0
DEVCH000937,ACC100673,2026-07-21 15:29:00,os_update,MODEL0145,0
DEVCH000938,ACC100439,2026-06-18 01:32:00,device_change,MODEL0049,0
DEVCH000939,ACC100678,2026-06-20 23:00:00,sim_change,MODEL0121,0
DEVCH000940,ACC100232,2026-06-11 10:35:00,device_change,MODEL0061,0
DEVCH000941,ACC100193,2026-07-21 23:26:00,device_change,MODEL0038,0
DEVCH000942,ACC100169,2026-07-22 16:03:00,os_update,MODEL0133,0
DEVCH000943,ACC100426,2026-07-02 21:36:00,os_update,MODEL0133,0
DEVCH000944,ACC100296,2026-07-27 19:01:00,device_change,MODEL0158,0
DEVCH000945,ACC100398,2026-07-06 20:17:00,device_change,MODEL0050,0
DEVCH000946,ACC100263,2026-06-03 02:10:00,sim_change,MODEL0139,0
DEVCH000947,ACC100204,2026-07-12 07:52:00,os_update,MODEL0071,0
DEVCH000948,ACC100174,2026-06-02 14:29:00,os_update,MODEL0093,0
DEVCH000949,ACC100275,2026-06-16 18:13:00,sim_change,MODEL0113,0
DEVCH000950,ACC100100,2026-07-26 22:58:00,device_change,MODEL0149,0
DEVCH000951,ACC100607,2026-07-12 14:13:00,device_change,MODEL0142,0
DEVCH000952,ACC100209,2026-06-28 13:21:00,device_change,MODEL0058,0
DEVCH000953,ACC100261,2026-07-21 12:13:00,sim_change,MODEL0072,0
DEVCH000954,ACC100412,2026-06-05 22:32:00,device_change,MODEL0073,0
DEVCH000955,ACC100439,2026-07-12 04:08:00,sim_change,MODEL0073,0
DEVCH000956,ACC100700,2026-06-29 17:15:00,device_change,MODEL0168,0
DEVCH000957,ACC100170,2026-07-24 08:07:00,sim_change,MODEL0002,0
DEVCH000958,ACC100783,2026-07-24 15:32:00,device_change,MODEL0154,0
DEVCH000959,ACC100309,2026-06-16 00:34:00,sim_change,MODEL0164,0
DEVCH000960,ACC100551,2026-06-13 23:06:00,sim_change,MODEL0149,0
DEVCH000961,ACC100743,2026-06-27 22:06:00,sim_change,MODEL0086,0
DEVCH000962,ACC100398,2026-06-22 05:12:00,device_change,MODEL0093,0
DEVCH000963,ACC100512,2026-07-06 02:01:00,device_change,MODEL0052,0
DEVCH000964,ACC100601,2026-06-14 05:58:00,device_change,MODEL0108,0
DEVCH000965,ACC100139,2026-07-14 18:33:00,sim_change,MODEL0143,0
DEVCH000966,ACC100226,2026-07-19 10:17:00,sim_change,MODEL0013,1
DEVCH000967,ACC100123,2026-06-20 15:01:00,device_change,MODEL0028,0
DEVCH000968,ACC100153,2026-06-29 06:59:00,sim_change,MODEL0189,0
DEVCH000969,ACC100357,2026-06-04 08:30:00,device_change,MODEL0081,0
DEVCH000970,ACC100043,2026-06-18 19:10:00,device_change,MODEL0144,0
DEVCH000971,ACC100410,2026-07-16 19:48:00,device_change,MODEL0141,0
DEVCH000972,ACC100002,2026-07-01 14:31:00,device_change,MODEL0162,0
DEVCH000973,ACC100766,2026-06-03 02:17:00,device_change,MODEL0042,0
DEVCH000974,ACC100363,2026-07-26 19:35:00,sim_change,MODEL0137,0
DEVCH000975,ACC100681,2026-06-15 21:58:00,device_change,MODEL0029,0
DEVCH000976,ACC100497,2026-07-19 05:49:00,os_update,MODEL0088,0
DEVCH000977,ACC100203,2026-07-01 11:10:00,sim_change,MODEL0155,0
DEVCH000978,ACC100269,2026-06-20 08:15:00,sim_change,MODEL0025,0
DEVCH000979,ACC100779,2026-07-18 21:44:00,os_update,MODEL0166,0
DEVCH000980,ACC100551,2026-07-29 01:09:00,device_change,MODEL0111,0
DEVCH000981,ACC100753,2026-06-06 21:21:00,os_update,MODEL0131,0
DEVCH000982,ACC100726,2026-07-12 01:00:00,device_change,MODEL0178,0
DEVCH000983,ACC100709,2026-06-28 08:20:00,device_change,MODEL0193,0
DEVCH000984,ACC100339,2026-07-13 09:20:00,device_change,MODEL0048,0
DEVCH000985,ACC100246,2026-07-04 12:48:00,os_update,MODEL0109,0
DEVCH000986,ACC100184,2026-07-23 15:41:00,sim_change,MODEL0176,0
DEVCH000987,ACC100558,2026-06-25 19:07:00,os_update,MODEL0199,0
DEVCH000988,ACC100694,2026-07-18 10:00:00,os_update,MODEL0060,0
DEVCH000989,ACC100093,2026-06-04 09:31:00,device_change,MODEL0115,0
DEVCH000990,ACC100671,2026-07-09 12:07:00,device_change,MODEL0075,0
DEVCH000991,ACC100306,2026-07-02 19:26:00,sim_change,MODEL0138,0
DEVCH000992,ACC100233,2026-07-03 11:37:00,device_change,MODEL0002,0
DEVCH000993,ACC100101,2026-06-05 03:21:00,sim_change,MODEL0037,0
DEVCH000994,ACC100649,2026-07-23 02:46:00,sim_change,MODEL0007,0
DEVCH000995,ACC100737,2026-06-21 15:28:00,os_update,MODEL0140,0
DEVCH000996,ACC100027,2026-07-19 02:19:00,sim_change,MODEL0151,0
DEVCH000997,ACC100398,2026-07-08 20:31:00,sim_change,MODEL0120,0
DEVCH000998,ACC100264,2026-07-01 07:23:00,sim_change,MODEL0154,0
DEVCH000999,ACC100265,2026-07-08 01:40:00,os_update,MODEL0118,0
DEVCH001000,ACC100323,2026-07-13 00:50:00,os_update,MODEL0126,0
DEVCH001001,ACC100678,2026-06-15 17:47:00,device_change,MODEL0063,0
DEVCH001002,ACC100017,2026-07-13 20:08:00,os_update,MODEL0073,0
DEVCH001003,ACC100225,2026-06-22 02:24:00,sim_change,MODEL0154,0
DEVCH001004,ACC100323,2026-07-07 00:56:00,device_change,MODEL0181,0
DEVCH001005,ACC100296,2026-07-16 06:00:00,sim_change,MODEL0041,0
DEVCH001006,ACC100116,2026-06-12 20:33:00,device_change,MODEL0147,0
DEVCH001007,ACC100028,2026-07-06 07:43:00,sim_change,MODEL0075,1
DEVCH001008,ACC100103,2026-06-14 22:01:00,sim_change,MODEL0169,1
DEVCH001009,ACC100241,2026-07-02 12:27:00,device_change,MODEL0134,0
DEVCH001010,ACC100024,2026-06-29 23:57:00,sim_change,MODEL0047,0
DEVCH001011,ACC100329,2026-06-11 23:59:00,os_update,MODEL0050,0
DEVCH001012,ACC100004,2026-07-09 21:51:00,os_update,MODEL0053,0
DEVCH001013,ACC100007,2026-06-16 17:50:00,device_change,MODEL0192,0
DEVCH001014,ACC100596,2026-06-16 15:55:00,os_update,MODEL0141,0
DEVCH001015,ACC100135,2026-06-15 09:17:00,os_update,MODEL0192,0
DEVCH001016,ACC100356,2026-06-09 03:21:00,sim_change,MODEL0061,0
DEVCH001017,ACC100143,2026-07-28 02:49:00,os_update,MODEL0027,0
DEVCH001018,ACC100186,2026-06-27 01:30:00,sim_change,MODEL0060,0
DEVCH001019,ACC100054,2026-06-06 15:16:00,sim_change,MODEL0109,0
DEVCH001020,ACC100796,2026-07-16 19:48:00,sim_change,MODEL0170,0
DEVCH001021,ACC100076,2026-06-22 06:20:00,os_update,MODEL0161,0
DEVCH001022,ACC100328,2026-06-07 19:31:00,device_change,MODEL0106,0
DEVCH001023,ACC100414,2026-07-27 12:01:00,sim_change,MODEL0016,0
DEVCH001024,ACC100512,2026-07-02 06:40:00,sim_change,MODEL0100,0
DEVCH001025,ACC100114,2026-07-07 02:15:00,os_update,MODEL0126,0
DEVCH001026,ACC100311,2026-06-20 23:52:00,sim_change,MODEL0069,0
DEVCH001027,ACC100161,2026-07-08 15:33:00,sim_change,MODEL0073,0
DEVCH001028,ACC100552,2026-06-30 03:49:00,os_update,MODEL0191,0
DEVCH001029,ACC100158,2026-06-07 05:58:00,device_change,MODEL0056,0
DEVCH001030,ACC100233,2026-06-21 23:12:00,device_change,MODEL0169,0
DEVCH001031,ACC100660,2026-06-02 16:43:00,device_change,MODEL0048,0
DEVCH001032,ACC100109,2026-07-14 18:42:00,os_update,MODEL0172,0
DEVCH001033,ACC100525,2026-07-22 13:37:00,os_update,MODEL0128,0
DEVCH001034,ACC100473,2026-07-28 12:46:00,os_update,MODEL0128,0
DEVCH001035,ACC100358,2026-06-11 08:16:00,device_change,MODEL0081,0
DEVCH001036,ACC100577,2026-07-20 09:07:00,os_update,MODEL0010,0
