transaction_id,account_id,timestamp,amount,currency,channel,counterparty_id,is_fraud
TXN004799,ACC100125,2026-06-18 13:15:00,419.66,N$,merchant_payment,CP03919,0
TXN004800,ACC100376,2026-06-21 21:40:00,527.68,N$,merchant_payment,CP02927,0
TXN004801,ACC100336,2026-06-06 10:14:00,179.65,N$,merchant_payment,CP03586,0
TXN004802,ACC100422,2026-06-18 18:03:00,477.28,N$,p2p_transfer,CP00163,0
TXN004803,ACC100793,2026-06-02 21:35:00,753.83,N$,p2p_transfer,CP03753,0
TXN004804,ACC100265,2026-07-01 07:27:00,7869.68,N$,cash_out,CP01463,1
TXN004805,ACC100026,2026-06-27 07:01:00,280.55,N$,cash_out,CP01284,0
TXN004806,ACC100634,2026-06-19 01:40:00,491.09,N$,merchant_payment,CP02728,0
TXN004807,ACC100612,2026-07-03 16:55:00,209.64,N$,p2p_transfer,CP03269,0
TXN004808,ACC100617,2026-06-06 06:56:00,534.25,N$,bill_payment,CP03375,0
TXN004809,ACC100040,2026-06-25 09:09:00,392.92,N$,merchant_payment,CP01009,0
TXN004810,ACC100039,2026-06-11 20:28:00,346.55,N$,merchant_payment,CP03389,0
TXN004811,ACC100060,2026-06-16 06:05:00,165.03,N$,bill_payment,CP03787,0
TXN004812,ACC100378,2026-06-30 15:49:00,1440.9,N$,cash_out,CP03929,0
TXN004813,ACC100086,2026-07-06 13:33:00,744.34,N$,merchant_payment,CP02029,0
TXN004814,ACC100141,2026-06-26 02:31:00,1323.28,N$,bill_payment,CP01579,0
TXN004815,ACC100384,2026-07-14 12:35:00,72.89,N$,p2p_transfer,CP02629,0
TXN004816,ACC100542,2026-07-17 22:16:00,872.92,N$,p2p_transfer,CP03520,0
TXN004817,ACC100479,2026-07-27 04:53:00,179.24,N$,p2p_transfer,CP00718,0
TXN004818,ACC100016,2026-06-04 17:14:00,94.63,N$,p2p_transfer,CP00391,0
TXN004819,ACC100743,2026-07-29 13:37:00,422.71,N$,p2p_transfer,CP03349,0
TXN004820,ACC100127,2026-07-19 11:15:00,947.56,N$,cash_out,CP01318,0
TXN004821,ACC100064,2026-07-03 14:51:00,934.35,N$,p2p_transfer,CP01906,0
TXN004822,ACC100320,2026-07-24 01:00:00,180.97,N$,cash_out,CP02642,0
TXN004823,ACC100080,2026-06-16 22:16:00,223.79,N$,p2p_transfer,CP03801,0
TXN004824,ACC100322,2026-06-22 09:25:00,345.87,N$,p2p_transfer,CP00654,0
TXN004825,ACC100632,2026-07-20 16:31:00,454.56,N$,merchant_payment,CP02080,0
TXN004826,ACC100568,2026-06-13 13:17:00,1430.5,N$,merchant_payment,CP02869,0
TXN004827,ACC100380,2026-06-21 03:37:00,440.2,N$,p2p_transfer,CP00456,0
TXN004828,ACC100243,2026-07-24 00:16:00,869.59,N$,merchant_payment,CP00682,0
TXN004829,ACC100410,2026-06-29 08:27:00,374.88,N$,p2p_transfer,CP03354,0
TXN004830,ACC100270,2026-06-17 05:19:00,319.13,N$,bill_payment,CP01267,0
TXN004831,ACC100795,2026-07-28 23:00:00,148.24,N$,p2p_transfer,CP00449,0
TXN004832,ACC100061,2026-07-03 19:14:00,1352.59,N$,merchant_payment,CP01475,0
TXN004833,ACC100534,2026-06-08 04:43:00,588.6,N$,cash_out,CP02895,0
TXN004834,ACC100692,2026-06-03 01:06:00,967.27,N$,merchant_payment,CP00734,0
TXN004835,ACC100359,2026-07-11 12:20:00,248.64,N$,cash_out,CP01952,0
TXN004836,ACC100028,2026-07-15 02:57:00,3005.42,N$,cash_out,CP00685,1
TXN004837,ACC100461,2026-07-20 01:36:00,1226.28,N$,p2p_transfer,CP01815,0
TXN004838,ACC100632,2026-07-19 18:28:00,238.17,N$,p2p_transfer,CP03823,0
TXN004839,ACC100166,2026-06-16 18:54:00,340.23,N$,p2p_transfer,CP02671,0
TXN004840,ACC100405,2026-06-06 03:16:00,150.2,N$,bill_payment,CP03526,0
TXN004841,ACC100442,2026-06-18 20:29:00,252.68,N$,cash_out,CP03416,0
TXN004842,ACC100743,2026-07-01 03:57:00,256.75,N$,cash_out,CP01536,0
TXN004843,ACC100120,2026-07-04 03:53:00,796.3,N$,p2p_transfer,CP01257,0
TXN004844,ACC100209,2026-06-15 01:17:00,1477.42,N$,p2p_transfer,CP03766,0
TXN004845,ACC100695,2026-06-23 08:58:00,828.2,N$,p2p_transfer,CP02459,0
TXN004846,ACC100099,2026-06-20 15:00:00,1193.08,N$,p2p_transfer,CP02269,0
TXN004847,ACC100144,2026-07-17 21:52:00,227.55,N$,p2p_transfer,CP01401,0
TXN004848,ACC100245,2026-07-04 08:19:00,103.2,N$,p2p_transfer,CP02471,0
TXN004849,ACC100308,2026-07-08 21:55:00,2541.19,N$,merchant_payment,CP01704,0
TXN004850,ACC100208,2026-07-04 01:08:00,677.44,N$,p2p_transfer,CP03672,0
TXN004851,ACC100631,2026-07-06 14:46:00,855.87,N$,merchant_payment,CP02064,0
TXN004852,ACC100702,2026-07-17 21:28:00,330.11,N$,merchant_payment,CP01170,0
TXN004853,ACC100082,2026-07-19 21:06:00,1415.49,N$,p2p_transfer,CP03425,0
TXN004854,ACC100254,2026-07-04 14:55:00,107.82,N$,cash_out,CP00873,0
TXN004855,ACC100455,2026-07-27 14:13:00,112.33,N$,bill_payment,CP02715,0
TXN004856,ACC100232,2026-07-04 17:38:00,755.31,N$,p2p_transfer,CP02301,0
TXN004857,ACC100043,2026-06-12 23:31:00,1432.96,N$,cash_out,CP01288,0
TXN004858,ACC100557,2026-07-06 02:43:00,161.63,N$,merchant_payment,CP01638,0
TXN004859,ACC100169,2026-07-11 11:22:00,1095.24,N$,cash_out,CP01588,0
TXN004860,ACC100133,2026-06-07 06:31:00,66.99,N$,merchant_payment,CP03126,0
TXN004861,ACC100515,2026-07-07 08:05:00,240.74,N$,cash_out,CP01982,0
TXN004862,ACC100337,2026-07-08 06:54:00,1237.4,N$,p2p_transfer,CP02387,0
TXN004863,ACC100746,2026-07-02 14:20:00,687.31,N$,bill_payment,CP01344,0
TXN004864,ACC100464,2026-07-09 14:31:00,418.54,N$,p2p_transfer,CP00041,0
TXN004865,ACC100081,2026-07-20 21:22:00,2272.98,N$,p2p_transfer,CP00849,1
TXN004866,ACC100422,2026-06-20 20:20:00,155.42,N$,cash_out,CP02867,0
TXN004867,ACC100458,2026-07-20 18:17:00,606.29,N$,merchant_payment,CP02460,0
TXN004868,ACC100016,2026-06-12 08:35:00,1029.81,N$,bill_payment,CP02435,0
TXN004869,ACC100239,2026-07-27 08:02:00,764.05,N$,merchant_payment,CP01683,0
TXN004870,ACC100671,2026-07-19 19:25:00,468.12,N$,p2p_transfer,CP01298,0
TXN004871,ACC100430,2026-07-21 06:37:00,173.96,N$,p2p_transfer,CP02423,0
TXN004872,ACC100144,2026-07-22 11:40:00,181.33,N$,merchant_payment,CP03353,0
TXN004873,ACC100704,2026-06-08 18:18:00,246.1,N$,p2p_transfer,CP00173,0
TXN004874,ACC100781,2026-07-17 04:59:00,920.81,N$,merchant_payment,CP03630,0
TXN004875,ACC100154,2026-07-07 11:21:00,418.62,N$,merchant_payment,CP03203,0
TXN004876,ACC100689,2026-07-06 04:31:00,827.45,N$,p2p_transfer,CP01189,0
TXN004877,ACC100375,2026-06-12 19:12:00,500.17,N$,merchant_payment,CP02856,0
TXN004878,ACC100564,2026-06-01 19:27:00,233.44,N$,p2p_transfer,CP03979,0
TXN004879,ACC100427,2026-07-29 20:23:00,835.42,N$,bill_payment,CP02543,0
TXN004880,ACC100223,2026-07-29 21:46:00,452.62,N$,p2p_transfer,CP01448,0
TXN004881,ACC100573,2026-07-26 16:32:00,1194.99,N$,p2p_transfer,CP00922,0
TXN004882,ACC100756,2026-06-22 23:59:00,282.77,N$,p2p_transfer,CP00968,0
TXN004883,ACC100270,2026-06-29 03:46:00,1584.07,N$,merchant_payment,CP00879,0
TXN004884,ACC100552,2026-07-17 17:44:00,328.71,N$,p2p_transfer,CP01428,0
TXN004885,ACC100544,2026-06-10 03:46:00,3072.37,N$,p2p_transfer,CP00113,0
TXN004886,ACC100186,2026-06-19 17:57:00,686.74,N$,merchant_payment,CP02419,0
TXN004887,ACC100124,2026-07-28 17:03:00,158.09,N$,p2p_transfer,CP03516,0
TXN004888,ACC100240,2026-06-12 21:09:00,2078.13,N$,cash_out,CP00186,0
TXN004889,ACC100540,2026-06-03 00:04:00,285.14,N$,p2p_transfer,CP03447,0
TXN004890,ACC100661,2026-06-10 23:32:00,94.65,N$,bill_payment,CP01420,0
TXN004891,ACC100212,2026-07-04 19:14:00,130.74,N$,cash_out,CP01731,0
TXN004892,ACC100538,2026-07-16 05:30:00,324.84,N$,merchant_payment,CP00227,0
TXN004893,ACC100728,2026-07-26 00:09:00,2055.87,N$,merchant_payment,CP01697,0
TXN004894,ACC100658,2026-07-30 12:31:00,988.98,N$,p2p_transfer,CP01851,0
TXN004895,ACC100254,2026-06-13 09:56:00,449.05,N$,p2p_transfer,CP00191,0
TXN004896,ACC100439,2026-07-25 14:02:00,134.84,N$,p2p_transfer,CP01080,0
TXN004897,ACC100290,2026-07-06 17:38:00,1677.78,N$,cash_out,CP03059,1
TXN004898,ACC100540,2026-07-23 02:32:00,53.7,N$,p2p_transfer,CP03593,0
TXN004899,ACC100297,2026-06-24 07:06:00,174.51,N$,cash_out,CP00873,0
TXN004900,ACC100780,2026-07-24 06:19:00,718.02,N$,p2p_transfer,CP00425,0
TXN004901,ACC100287,2026-07-18 09:37:00,633.19,N$,merchant_payment,CP03225,0
TXN004902,ACC100174,2026-06-30 03:04:00,196.17,N$,cash_out,CP03494,0
TXN004903,ACC100414,2026-07-03 11:19:00,51.07,N$,p2p_transfer,CP03685,0
TXN004904,ACC100697,2026-06-30 23:38:00,260.16,N$,p2p_transfer,CP00543,0
TXN004905,ACC100112,2026-06-16 05:07:00,1125.42,N$,merchant_payment,CP03423,0
TXN004906,ACC100466,2026-07-03 19:54:00,346.99,N$,p2p_transfer,CP02230,0
TXN004907,ACC100613,2026-06-02 21:13:00,269.52,N$,cash_out,CP03194,0
TXN004908,ACC100173,2026-06-18 02:18:00,730.43,N$,p2p_transfer,CP03349,0
TXN004909,ACC100117,2026-06-07 11:51:00,67.95,N$,p2p_transfer,CP03419,0
TXN004910,ACC100476,2026-07-02 14:42:00,1079.85,N$,p2p_transfer,CP03507,0
TXN004911,ACC100544,2026-07-30 18:37:00,103.92,N$,merchant_payment,CP03934,0
TXN004912,ACC100594,2026-06-06 20:56:00,59.38,N$,p2p_transfer,CP00904,0
TXN004913,ACC100041,2026-06-19 11:50:00,3406.4,N$,merchant_payment,CP01533,0
TXN004914,ACC100114,2026-07-01 10:18:00,565.04,N$,merchant_payment,CP02454,0
TXN004915,ACC100472,2026-07-14 03:48:00,463.32,N$,merchant_payment,CP01626,0
TXN004916,ACC100348,2026-07-01 15:03:00,823.61,N$,p2p_transfer,CP01129,0
TXN004917,ACC100069,2026-06-09 12:32:00,1163.07,N$,merchant_payment,CP03812,0
TXN004918,ACC100276,2026-07-26 01:23:00,598.82,N$,cash_out,CP00542,0
TXN004919,ACC100660,2026-06-24 12:48:00,3334.03,N$,cash_out,CP03564,1
TXN004920,ACC100661,2026-07-14 22:04:00,289.83,N$,cash_out,CP03587,0
TXN004921,ACC100623,2026-06-20 23:17:00,1587.91,N$,merchant_payment,CP00174,0
TXN004922,ACC100215,2026-06-23 10:09:00,1010.87,N$,merchant_payment,CP02993,0
TXN004923,ACC100693,2026-06-29 09:15:00,254.71,N$,p2p_transfer,CP02977,0
TXN004924,ACC100351,2026-06-23 17:57:00,698.38,N$,merchant_payment,CP00341,0
TXN004925,ACC100698,2026-06-10 11:41:00,473.04,N$,merchant_payment,CP03317,0
TXN004926,ACC100772,2026-07-07 08:41:00,409.52,N$,p2p_transfer,CP02056,0
TXN004927,ACC100743,2026-06-30 04:11:00,344.92,N$,p2p_transfer,CP01810,0
TXN004928,ACC100799,2026-06-24 20:26:00,245.01,N$,cash_out,CP00786,0
TXN004929,ACC100251,2026-06-19 05:03:00,267.62,N$,p2p_transfer,CP03950,0
TXN004930,ACC100276,2026-07-08 20:18:00,2621.99,N$,p2p_transfer,CP00241,0
TXN004931,ACC100250,2026-07-22 10:13:00,238.37,N$,cash_out,CP00908,0
TXN004932,ACC100031,2026-07-19 20:18:00,568.45,N$,p2p_transfer,CP03180,0
TXN004933,ACC100156,2026-07-14 20:35:00,708.39,N$,merchant_payment,CP01387,0
TXN004934,ACC100042,2026-07-29 09:12:00,1417.89,N$,merchant_payment,CP02882,0
TXN004935,ACC100379,2026-06-11 04:07:00,286.09,N$,cash_out,CP03253,0
TXN004936,ACC100514,2026-07-19 08:22:00,357.25,N$,p2p_transfer,CP02306,0
TXN004937,ACC100371,2026-06-23 08:02:00,757.04,N$,cash_out,CP01842,0
TXN004938,ACC100375,2026-07-13 19:45:00,1143.17,N$,bill_payment,CP00350,0
TXN004939,ACC100299,2026-06-14 12:58:00,3691.86,N$,merchant_payment,CP00610,0
TXN004940,ACC100390,2026-07-19 23:23:00,412.1,N$,merchant_payment,CP02402,0
TXN004941,ACC100156,2026-06-05 18:12:00,299.04,N$,p2p_transfer,CP01310,0
TXN004942,ACC100460,2026-07-08 09:57:00,723.61,N$,merchant_payment,CP01795,0
TXN004943,ACC100328,2026-07-06 11:03:00,450.77,N$,merchant_payment,CP01099,0
TXN004944,ACC100030,2026-06-04 12:22:00,255.72,N$,merchant_payment,CP02925,0
TXN004945,ACC100416,2026-07-14 23:10:00,1248.56,N$,p2p_transfer,CP01313,0
TXN004946,ACC100261,2026-07-13 12:00:00,981.84,N$,bill_payment,CP01439,0
TXN004947,ACC100467,2026-06-07 11:52:00,1247.78,N$,p2p_transfer,CP02806,0
TXN004948,ACC100235,2026-07-19 11:21:00,595.64,N$,merchant_payment,CP00464,0
TXN004949,ACC100736,2026-06-02 09:48:00,870.6,N$,merchant_payment,CP02883,0
TXN004950,ACC100260,2026-07-23 11:50:00,11374.94,N$,p2p_transfer,CP02133,1
TXN004951,ACC100470,2026-07-04 15:57:00,593.92,N$,bill_payment,CP02814,0
TXN004952,ACC100087,2026-07-25 07:17:00,491.5,N$,merchant_payment,CP02910,0
TXN004953,ACC100068,2026-06-15 21:06:00,363.84,N$,p2p_transfer,CP03431,0
TXN004954,ACC100733,2026-06-14 23:18:00,266.38,N$,p2p_transfer,CP01077,0
TXN004955,ACC100006,2026-06-01 19:19:00,353.22,N$,merchant_payment,CP01295,0
TXN004956,ACC100218,2026-06-08 05:31:00,857.0,N$,p2p_transfer,CP00925,0
TXN004957,ACC100474,2026-06-30 14:54:00,319.62,N$,p2p_transfer,CP00660,0
TXN004958,ACC100702,2026-06-19 23:16:00,248.1,N$,cash_out,CP01254,0
TXN004959,ACC100202,2026-07-08 00:59:00,309.31,N$,p2p_transfer,CP01293,0
TXN004960,ACC100359,2026-06-08 21:38:00,309.15,N$,merchant_payment,CP03832,0
TXN004961,ACC100041,2026-06-07 08:37:00,384.92,N$,p2p_transfer,CP01384,0
TXN004962,ACC100056,2026-07-18 07:00:00,936.55,N$,cash_out,CP00101,0
TXN004963,ACC100483,2026-06-18 14:02:00,2728.92,N$,p2p_transfer,CP00808,0
TXN004964,ACC100577,2026-06-27 10:17:00,368.24,N$,merchant_payment,CP00693,0
TXN004965,ACC100625,2026-06-26 08:12:00,1006.42,N$,p2p_transfer,CP00291,0
TXN004966,ACC100283,2026-07-14 10:08:00,158.42,N$,cash_out,CP03320,0
TXN004967,ACC100054,2026-07-27 22:44:00,227.36,N$,cash_out,CP02232,0
TXN004968,ACC100269,2026-06-17 00:44:00,787.93,N$,p2p_transfer,CP03097,0
TXN004969,ACC100707,2026-07-01 16:44:00,420.72,N$,merchant_payment,CP02776,0
TXN004970,ACC100116,2026-07-09 23:16:00,214.32,N$,merchant_payment,CP03349,0
TXN004971,ACC100189,2026-07-15 19:43:00,991.37,N$,p2p_transfer,CP03515,0
TXN004972,ACC100057,2026-07-26 11:44:00,1361.98,N$,p2p_transfer,CP01522,0
TXN004973,ACC100475,2026-07-14 23:17:00,81.07,N$,merchant_payment,CP03563,0
TXN004974,ACC100315,2026-07-24 07:29:00,307.3,N$,cash_out,CP01078,0
TXN004975,ACC100445,2026-06-13 09:52:00,199.47,N$,merchant_payment,CP00560,0
TXN004976,ACC100316,2026-06-20 14:26:00,214.29,N$,cash_out,CP02008,0
TXN004977,ACC100257,2026-07-07 03:25:00,550.77,N$,p2p_transfer,CP01018,0
TXN004978,ACC100612,2026-06-29 21:12:00,209.33,N$,merchant_payment,CP03169,0
TXN004979,ACC100130,2026-07-08 00:57:00,120.19,N$,p2p_transfer,CP02753,0
TXN004980,ACC100726,2026-06-24 10:01:00,143.57,N$,cash_out,CP03239,0
TXN004981,ACC100728,2026-06-21 11:39:00,480.19,N$,merchant_payment,CP00190,0
TXN004982,ACC100131,2026-07-22 00:36:00,715.12,N$,merchant_payment,CP02471,0
TXN004983,ACC100075,2026-07-30 14:15:00,187.9,N$,p2p_transfer,CP00652,0
TXN004984,ACC100728,2026-06-05 13:44:00,304.13,N$,merchant_payment,CP02004,0
TXN004985,ACC100543,2026-07-20 14:55:00,300.55,N$,merchant_payment,CP01782,0
TXN004986,ACC100217,2026-06-01 05:42:00,220.74,N$,bill_payment,CP01069,0
TXN004987,ACC100553,2026-07-10 13:00:00,3151.64,N$,p2p_transfer,CP03898,0
TXN004988,ACC100101,2026-06-16 13:34:00,152.82,N$,merchant_payment,CP03490,0
TXN004989,ACC100385,2026-06-09 16:37:00,283.96,N$,p2p_transfer,CP03788,0
TXN004990,ACC100651,2026-06-19 13:30:00,857.38,N$,bill_payment,CP01270,0
TXN004991,ACC100008,2026-07-27 17:09:00,263.4,N$,p2p_transfer,CP00621,0
TXN004992,ACC100559,2026-06-12 23:19:00,322.17,N$,merchant_payment,CP02566,0
TXN004993,ACC100594,2026-06-28 00:28:00,562.47,N$,p2p_transfer,CP01382,0
TXN004994,ACC100310,2026-06-28 16:12:00,243.61,N$,cash_out,CP01425,0
TXN004995,ACC100441,2026-07-14 12:46:00,1282.35,N$,cash_out,CP02553,0
TXN004996,ACC100561,2026-07-12 01:14:00,716.31,N$,cash_out,CP01008,0
TXN004997,ACC100706,2026-06-12 01:16:00,538.53,N$,p2p_transfer,CP00420,0
TXN004998,ACC100686,2026-06-30 22:09:00,269.79,N$,p2p_transfer,CP00671,0
TXN004999,ACC100045,2026-07-01 06:52:00,334.07,N$,p2p_transfer,CP02398,0
TXN005000,ACC100228,2026-06-13 11:28:00,375.18,N$,cash_out,CP01414,0
TXN005001,ACC100152,2026-07-25 15:40:00,1126.77,N$,cash_out,CP01419,0
TXN005002,ACC100257,2026-07-20 07:40:00,365.57,N$,merchant_payment,CP01239,0
TXN005003,ACC100069,2026-07-19 02:36:00,161.52,N$,p2p_transfer,CP03428,0
TXN005004,ACC100315,2026-06-19 01:31:00,423.65,N$,p2p_transfer,CP00480,0
TXN005005,ACC100137,2026-06-23 13:39:00,3351.63,N$,merchant_payment,CP01654,0
TXN005006,ACC100076,2026-06-10 01:39:00,507.61,N$,merchant_payment,CP01599,0
TXN005007,ACC100454,2026-06-08 23:07:00,606.62,N$,merchant_payment,CP03106,0
TXN005008,ACC100514,2026-06-03 17:46:00,317.13,N$,p2p_transfer,CP01890,0
TXN005009,ACC100075,2026-07-11 09:10:00,437.09,N$,cash_out,CP01465,0
TXN005010,ACC100181,2026-07-22 09:05:00,199.96,N$,p2p_transfer,CP00517,0
TXN005011,ACC100753,2026-06-15 04:35:00,215.64,N$,bill_payment,CP01972,0
TXN005012,ACC100011,2026-06-07 17:53:00,233.12,N$,merchant_payment,CP02464,0
TXN005013,ACC100318,2026-06-04 07:46:00,1313.05,N$,p2p_transfer,CP01149,0
TXN005014,ACC100763,2026-06-27 06:24:00,2703.18,N$,merchant_payment,CP01104,0
TXN005015,ACC100139,2026-06-05 11:02:00,1467.75,N$,p2p_transfer,CP00283,0
TXN005016,ACC100398,2026-07-07 19:23:00,1062.91,N$,cash_out,CP00055,0
TXN005017,ACC100418,2026-07-25 00:43:00,175.82,N$,p2p_transfer,CP02097,0
TXN005018,ACC100650,2026-06-08 00:48:00,610.6,N$,p2p_transfer,CP03791,0
TXN005019,ACC100468,2026-07-21 05:19:00,177.11,N$,merchant_payment,CP02375,0
TXN005020,ACC100149,2026-06-12 12:02:00,689.79,N$,p2p_transfer,CP01936,0
TXN005021,ACC100520,2026-06-24 03:13:00,359.44,N$,p2p_transfer,CP00103,0
TXN005022,ACC100748,2026-06-28 07:27:00,274.62,N$,p2p_transfer,CP00368,0
TXN005023,ACC100329,2026-06-13 12:09:00,201.97,N$,merchant_payment,CP03725,0
TXN005024,ACC100648,2026-07-01 16:28:00,798.64,N$,cash_out,CP03555,0
TXN005025,ACC100452,2026-06-13 01:32:00,405.91,N$,merchant_payment,CP01786,0
TXN005026,ACC100541,2026-06-16 11:13:00,2299.05,N$,cash_out,CP02440,1
TXN005027,ACC100611,2026-06-18 23:30:00,1377.01,N$,p2p_transfer,CP02712,0
TXN005028,ACC100170,2026-06-08 12:52:00,262.81,N$,bill_payment,CP00406,0
TXN005029,ACC100513,2026-06-09 07:07:00,216.08,N$,merchant_payment,CP01003,0
TXN005030,ACC100772,2026-07-29 20:46:00,296.46,N$,p2p_transfer,CP03912,0
TXN005031,ACC100113,2026-06-28 20:26:00,229.02,N$,merchant_payment,CP01878,0
TXN005032,ACC100739,2026-06-14 06:48:00,748.19,N$,cash_out,CP01568,0
TXN005033,ACC100095,2026-07-14 13:52:00,707.57,N$,p2p_transfer,CP00262,0
TXN005034,ACC100180,2026-07-28 12:53:00,156.32,N$,p2p_transfer,CP01460,0
TXN005035,ACC100256,2026-06-23 21:55:00,306.66,N$,p2p_transfer,CP01695,0
TXN005036,ACC100310,2026-07-08 01:13:00,335.55,N$,p2p_transfer,CP00039,0
TXN005037,ACC100620,2026-07-18 04:59:00,334.03,N$,p2p_transfer,CP00847,0
TXN005038,ACC100171,2026-07-30 05:02:00,4161.6,N$,cash_out,CP00236,1
TXN005039,ACC100721,2026-06-02 12:07:00,320.75,N$,p2p_transfer,CP01530,0
TXN005040,ACC100760,2026-06-05 15:41:00,224.45,N$,merchant_payment,CP01805,0
TXN005041,ACC100611,2026-06-03 13:09:00,172.79,N$,merchant_payment,CP03964,0
TXN005042,ACC100354,2026-06-05 19:08:00,482.24,N$,p2p_transfer,CP03566,0
TXN005043,ACC100633,2026-07-06 10:51:00,184.54,N$,p2p_transfer,CP01278,0
TXN005044,ACC100301,2026-07-20 14:44:00,1575.92,N$,merchant_payment,CP02557,0
TXN005045,ACC100080,2026-06-09 13:43:00,111.31,N$,merchant_payment,CP01191,0
TXN005046,ACC100022,2026-06-24 07:07:00,432.58,N$,p2p_transfer,CP02140,0
TXN005047,ACC100636,2026-06-02 10:35:00,297.06,N$,p2p_transfer,CP01469,0
TXN005048,ACC100143,2026-06-29 12:35:00,1897.48,N$,merchant_payment,CP01414,0
TXN005049,ACC100496,2026-06-14 17:30:00,78.23,N$,p2p_transfer,CP02637,0
TXN005050,ACC100575,2026-07-03 00:06:00,926.12,N$,merchant_payment,CP01465,0
TXN005051,ACC100347,2026-06-13 17:43:00,384.18,N$,cash_out,CP02619,0
TXN005052,ACC100418,2026-06-05 02:44:00,565.88,N$,p2p_transfer,CP00073,0
TXN005053,ACC100445,2026-06-22 20:47:00,328.43,N$,bill_payment,CP03876,0
TXN005054,ACC100547,2026-06-16 06:15:00,141.75,N$,p2p_transfer,CP01968,0
TXN005055,ACC100715,2026-06-15 11:06:00,805.3,N$,bill_payment,CP01098,0
TXN005056,ACC100395,2026-07-19 16:45:00,986.27,N$,bill_payment,CP00071,0
TXN005057,ACC100783,2026-06-15 19:19:00,371.53,N$,merchant_payment,CP01234,0
TXN005058,ACC100473,2026-06-13 19:48:00,491.38,N$,p2p_transfer,CP02673,0
TXN005059,ACC100703,2026-07-15 09:17:00,139.39,N$,cash_out,CP02766,0
TXN005060,ACC100003,2026-06-06 23:13:00,394.24,N$,p2p_transfer,CP00147,0
TXN005061,ACC100731,2026-06-16 11:43:00,1078.94,N$,merchant_payment,CP02634,0
TXN005062,ACC100135,2026-06-14 20:25:00,1845.73,N$,merchant_payment,CP01570,0
TXN005063,ACC100225,2026-06-28 04:55:00,483.82,N$,merchant_payment,CP00120,0
TXN005064,ACC100307,2026-06-12 11:37:00,86.38,N$,merchant_payment,CP01639,0
TXN005065,ACC100264,2026-06-19 17:58:00,11410.37,N$,cash_out,CP00603,1
TXN005066,ACC100586,2026-06-17 18:18:00,477.7,N$,p2p_transfer,CP03694,0
TXN005067,ACC100023,2026-06-21 11:35:00,194.72,N$,merchant_payment,CP03903,0
TXN005068,ACC100124,2026-06-27 16:12:00,276.96,N$,merchant_payment,CP03479,0
TXN005069,ACC100546,2026-06-29 16:12:00,147.66,N$,p2p_transfer,CP03318,0
TXN005070,ACC100446,2026-06-05 19:11:00,511.63,N$,p2p_transfer,CP03525,0
TXN005071,ACC100523,2026-06-13 21:40:00,193.65,N$,p2p_transfer,CP01928,0
TXN005072,ACC100410,2026-07-22 01:39:00,241.54,N$,cash_out,CP03379,0
TXN005073,ACC100584,2026-07-16 16:09:00,282.6,N$,p2p_transfer,CP00401,0
TXN005074,ACC100452,2026-07-19 22:04:00,309.62,N$,cash_out,CP00614,0
TXN005075,ACC100665,2026-07-08 05:59:00,739.23,N$,cash_out,CP00287,0
TXN005076,ACC100026,2026-07-01 13:48:00,149.2,N$,cash_out,CP01965,0
TXN005077,ACC100383,2026-07-11 21:36:00,247.21,N$,p2p_transfer,CP03716,0
TXN005078,ACC100108,2026-06-19 23:13:00,1041.76,N$,p2p_transfer,CP02294,0
TXN005079,ACC100298,2026-06-24 11:38:00,86.27,N$,merchant_payment,CP03170,0
TXN005080,ACC100649,2026-07-19 19:30:00,580.52,N$,p2p_transfer,CP03067,0
TXN005081,ACC100245,2026-07-12 20:23:00,50.55,N$,merchant_payment,CP02019,0
TXN005082,ACC100138,2026-06-26 00:42:00,188.87,N$,merchant_payment,CP02055,0
TXN005083,ACC100449,2026-06-13 22:47:00,1567.15,N$,bill_payment,CP00226,0
TXN005084,ACC100300,2026-06-08 15:22:00,269.99,N$,merchant_payment,CP00764,0
TXN005085,ACC100680,2026-07-04 14:47:00,193.81,N$,p2p_transfer,CP00935,0
TXN005086,ACC100303,2026-07-26 00:01:00,2444.48,N$,p2p_transfer,CP02635,0
TXN005087,ACC100644,2026-06-28 09:18:00,217.12,N$,p2p_transfer,CP00877,0
TXN005088,ACC100421,2026-06-03 23:32:00,480.38,N$,cash_out,CP01586,0
TXN005089,ACC100406,2026-07-25 10:09:00,449.91,N$,merchant_payment,CP01859,0
TXN005090,ACC100725,2026-06-20 09:33:00,748.95,N$,merchant_payment,CP03405,0
TXN005091,ACC100102,2026-06-06 22:31:00,1741.86,N$,merchant_payment,CP02779,0
TXN005092,ACC100627,2026-07-08 13:08:00,3629.16,N$,p2p_transfer,CP00034,0
TXN005093,ACC100064,2026-06-23 04:25:00,624.93,N$,merchant_payment,CP02640,0
TXN005094,ACC100577,2026-06-28 00:41:00,1006.95,N$,p2p_transfer,CP03642,0
TXN005095,ACC100257,2026-06-09 08:42:00,428.33,N$,cash_out,CP01114,0
TXN005096,ACC100634,2026-06-07 19:00:00,229.77,N$,p2p_transfer,CP00765,0
TXN005097,ACC100583,2026-06-25 00:32:00,750.3,N$,merchant_payment,CP01419,0
TXN005098,ACC100512,2026-06-06 13:16:00,297.69,N$,merchant_payment,CP01889,0
TXN005099,ACC100178,2026-07-13 10:56:00,429.59,N$,bill_payment,CP00146,0
TXN005100,ACC100468,2026-06-25 12:57:00,579.16,N$,merchant_payment,CP02694,0
